"Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"ETS-RC-6","customized","tùy chỉnh theo yêu cầu","adj","/ˈkʌs.tə.maɪzd/","We offer customized solutions for small businesses.","Chúng tôi cung cấp giải pháp tùy chỉnh cho các doanh nghiệp nhỏ."
"ETS-RC-6","overcome","vượt qua","verb","/ˌoʊ.vɚˈkʌm/","The team worked hard to overcome the challenges.","Nhóm đã nỗ lực làm việc để vượt qua những thách thức."
"ETS-RC-6","discourage","làm nản lòng, ngăn cản","verb","/dɪˈskɝː.ɪdʒ/","High costs may discourage small businesses from expanding.","Chi phí cao có thể ngăn cản doanh nghiệp nhỏ mở rộng."
"ETS-RC-6","identity","danh tính","noun","/aɪˈden.t̬ə.t̬i/","You need to show proof of identity to open a bank account.","Bạn cần xuất trình giấy tờ tùy thân để mở tài khoản ngân hàng."
"ETS-RC-6","carrier","hãng vận chuyển hoặc người vận chuyển","noun","/ˈker.i.ɚ/","The package will be delivered by a local carrier.","Bưu kiện sẽ được giao bởi một hãng vận chuyển địa phương."
"ETS-RC-6","refinish","làm mới bề mặt","verb","/ˌriːˈfɪn.ɪʃ/","We decided to refinish the wooden table instead of buying a new one.","Chúng tôi quyết định làm mới lại bàn gỗ thay vì mua bàn mới."
"ETS-RC-6","furnished","được trang bị nội thất","adj","/ˈfɝː.nɪʃt/","The apartment comes fully furnished with modern appliances.","Căn hộ được trang bị đầy đủ nội thất và thiết bị hiện đại."
"ETS-RC-6","subscription","đăng ký dịch vụ hoặc tạp chí","noun","/səbˈskrɪp.ʃən/","I renewed my subscription to the business magazine.","Tôi đã gia hạn đăng ký tạp chí kinh doanh."
"ETS-RC-6","timely","đúng lúc, kịp thời","adj","/ˈtaɪm.li/","The timely delivery of goods is crucial for our business.","Việc giao hàng đúng lúc rất quan trọng đối với doanh nghiệp của chúng tôi."
"ETS-RC-6","placement","sự sắp xếp, bố trí","noun","/ˈpleɪs.mənt/","The placement of the advertisements increased sales.","Việc bố trí quảng cáo đã giúp tăng doanh số."
"ETS-RC-6","reliability","độ tin cậy","noun","/rɪˌlaɪ.əˈbɪl.ə.t̬i/","The reliability of the new system has been proven in tests.","Độ tin cậy của hệ thống mới đã được chứng minh qua các bài kiểm tra."
"ETS-RC-6","in bulk","số lượng lớn","adv","/ɪn bʌlk/","The store offers discounts for items purchased in bulk.","Cửa hàng cung cấp giảm giá cho các mặt hàng mua số lượng lớn."
"ETS-RC-6","initiate","bắt đầu, khởi xướng","verb","/ɪˈnɪʃ.i.eɪt/","The manager decided to initiate a new training program.","Người quản lý quyết định khởi xướng một chương trình đào tạo mới."
"ETS-RC-6","verified","đã được xác minh","adj","/ˈver.ə.faɪd/","Only verified users can access the premium features.","Chỉ những người dùng đã xác minh mới có thể truy cập các tính năng cao cấp."
"ETS-RC-6","landlord","chủ nhà cho thuê","noun","/ˈlænd.lɔːrd/","The landlord is responsible for major repairs in the building.","Chủ nhà chịu trách nhiệm cho các sửa chữa lớn trong tòa nhà."
"ETS-RC-6","verify","xác minh, kiểm chứng","verb","/ˈver.ə.faɪ/","Please verify your email address to complete the registration.","Vui lòng xác minh địa chỉ email của bạn để hoàn tất đăng ký."
"ETS-RC-6","mock","giả lập hoặc chế nhạo","verb","/mɑːk/","The team held a mock interview to prepare for the real one.","Nhóm đã tổ chức một buổi phỏng vấn giả để chuẩn bị cho buổi thật."
"ETS-RC-6","prioritize","ưu tiên","verb","/praɪˈɔːr.ə.taɪz/","We need to prioritize urgent tasks before the meeting.","Chúng ta cần ưu tiên các nhiệm vụ khẩn cấp trước cuộc họp."
"ETS-RC-6","preserve","bảo tồn, giữ gìn","verb","/prɪˈzɝːv/","Efforts are being made to preserve the historic building.","Nỗ lực đang được thực hiện để bảo tồn tòa nhà lịch sử."
"ETS-RC-6","conserve","giữ gìn, tiết kiệm, bảo tồn","verb","/kənˈsɝːv/","We should conserve energy by turning off unused devices.","Chúng ta nên tiết kiệm năng lượng bằng cách tắt các thiết bị không sử dụng."
"ETS-RC-6","estimate","ước tính","verb","/ˈes.tə.meɪt/","The repair work is estimated to take three weeks.","Công việc sửa chữa được ước tính sẽ mất ba tuần."
"ETS-RC-6","bid","đấu thầu hoặc đặt giá","verb","/bɪd/","Several companies are bidding for the construction contract.","Nhiều công ty đang đấu thầu hợp đồng xây dựng."
"ETS-RC-6","steep","dốc hoặc giá cao","adj","/stiːp/","The hotel is on a steep hill overlooking the sea.","Khách sạn nằm trên một ngọn đồi dốc nhìn ra biển."
"ETS-RC-6","homemaker","người nội trợ","noun","/ˈhoʊmˌmeɪ.kɚ/","She chose to be a homemaker to take care of her children.","Cô chọn làm nội trợ để chăm sóc con cái."
"ETS-RC-6","archival","liên quan đến lưu trữ tài liệu","adj","/ɑːrˈkaɪ.vəl/","The library has an archival section for rare manuscripts.","Thư viện có một khu lưu trữ cho các bản thảo quý hiếm."
"ETS-RC-6","business administration","quản trị kinh doanh","noun","/ˈbɪz.nɪs ədˌmɪn.əˈstreɪ.ʃən/","He is studying business administration at the university.","Anh ấy đang học ngành quản trị kinh doanh tại trường đại học."
"ETS-RC-6","flashback","cảnh hồi tưởng","noun","/ˈflæʃ.bæk/","The movie includes a flashback to the hero’s childhood.","Bộ phim có một cảnh hồi tưởng về thời thơ ấu của nhân vật chính."
"ETS-RC-6","trade commissioner","ủy viên thương mại","noun","/treɪd kəˈmɪʃ.ən.ɚ/","The trade commissioner is negotiating new export agreements.","Ủy viên thương mại đang đàm phán các thỏa thuận xuất khẩu mới."
"ETS-RC-6","highs and lows","thăng trầm","noun","/haɪz ənd loʊz/","Every business experiences highs and lows in its growth.","Mọi doanh nghiệp đều trải qua những thăng trầm trong quá trình phát triển."
"ETS-RC-6","memoir","hồi ký","noun","/ˈmem.wɑːr/","He published a memoir about his life as a diplomat.","Ông xuất bản một cuốn hồi ký về cuộc đời làm nhà ngoại giao của mình."
"ETS-RC-6","blissful","hạnh phúc tột cùng","adj","/ˈblɪs.fəl/","They spent a blissful week relaxing on the island.","Họ đã có một tuần hạnh phúc trên đảo để nghỉ ngơi."
"ETS-RC-6","stable","ổn định, không thay đổi đột ngột","adj","/ˈsteɪ.bəl/","The company’s financial position has remained stable for years.","Tình hình tài chính của công ty vẫn ổn định trong nhiều năm."
"ETS-RC-6","grazing","sự chăn thả gia súc ăn cỏ","noun","/ˈɡreɪ.zɪŋ/","The land is used for cattle grazing.","Mảnh đất được dùng để chăn thả gia súc."
"ETS-RC-6","pasture","đồng cỏ chăn nuôi","noun","/ˈpæs.tʃɚ/","The farm has large areas of pasture for the cattle.","Trang trại có những khu đồng cỏ rộng cho gia súc."
"ETS-RC-6","equine","liên quan đến ngựa","adj","/ˈiː.kwaɪn/","The farm specializes in equine care and training.","Trang trại chuyên về chăm sóc và huấn luyện ngựa."
"ETS-RC-6","veterinarian","bác sĩ thú y","noun","/ˌvet.ər.ɪˈner.i.ən/","The veterinarian examined the horse for any signs of illness.","Bác sĩ thú y kiểm tra con ngựa để tìm dấu hiệu bệnh."
"ETS-RC-6","on call","trực sẵn sàng làm việc khi cần","adj","/ˌɑːn ˈkɑːl/","The doctor is on call this weekend for emergencies.","Bác sĩ trực cuối tuần này cho các trường hợp khẩn cấp."
"ETS-RC-6","seedling","cây con mới mọc từ hạt","noun","/ˈsiːd.lɪŋ/","The gardener planted the seedlings in neat rows.","Người làm vườn trồng các cây con thành hàng gọn gàng."
"ETS-RC-6","verification","sự xác minh","noun","/ˌver.ə.fəˈkeɪ.ʃən/","The verification process ensures the accuracy of the report.","Quy trình xác minh đảm bảo tính chính xác của báo cáo."
"ETS-RC-6","incur","gánh chịu, mắc phải (chi phí, khoản nợ, hậu quả)","verb","/ɪnˈkɜːr/","Failure to comply may incur penalties.","Không tuân thủ có thể bị phạt."
"ETS-RC-6","solid","vững chắc, ổn định","adj","/ˈsɒl.ɪd/","He has a solid background in engineering.","Anh ấy có nền tảng vững chắc trong ngành kỹ thuật."
"ETS-RC-6","luthier","người làm hoặc sửa đàn dây","noun","/ˈluː.ti.ər/","A skilled luthier can repair even severely damaged violins.","Một thợ làm đàn lành nghề có thể sửa chữa cả những cây violin hư hỏng nặng."
"ETS-RC-6","scuff","làm trầy, xước nhẹ bề mặt","verb/noun","/skʌf/","He accidentally scuffed his new shoes on the pavement.","Anh ấy vô tình làm trầy đôi giày mới trên vỉa hè."
"ETS-RC-6","dent","vết lõm, làm lõm","noun/verb","/dent/","The car door was dented in the parking lot.","Cửa xe bị móp khi đỗ ở bãi xe."
"ETS-RC-6","floor model","hàng trưng bày trong cửa hàng","noun","/flɔːr ˈmɒd.əl/","We bought the sofa at a discount because it was a floor model.","Chúng tôi mua chiếc ghế sofa giảm giá vì nó là hàng trưng bày."
"ETS-RC-6","reject","từ chối, bác bỏ","verb","/rɪˈdʒekt/","The committee decided to reject the proposal.","Ủy ban quyết định bác bỏ đề xuất."
"ETS-RC-7","at all times","luôn luôn, mọi lúc","adverb","/ət ɔːl taɪmz/","Employees must wear their identification badges at all times while on the premises.","Nhân viên phải đeo thẻ nhận dạng của mình mọi lúc khi ở trong khuôn viên."
"ETS-RC-7","responsible for","chịu trách nhiệm về","preposition","/rɪˈspɑːnsəbl fɔːr/","The manager is responsible for overseeing the daily operations of the store.","Người quản lý chịu trách nhiệm giám sát hoạt động hàng ngày của cửa hàng."
"ETS-RC-7","physician","bác sĩ điều trị","noun","/fɪˈzɪʃn/","Patients must consult a licensed physician before starting any new medication.","Bệnh nhân phải tham khảo ý kiến bác sĩ được cấp phép trước khi bắt đầu bất kỳ loại thuốc mới nào."
"ETS-RC-7","improvement","sự cải thiện, tiến bộ","noun","/ɪmˈpruːvmənt/","There has been a noticeable improvement in customer satisfaction since the new policy was introduced.","Đã có sự cải thiện rõ rệt trong sự hài lòng của khách hàng kể từ khi chính sách mới được áp dụng."
"ETS-RC-7","expert","chuyên gia","noun","/ˈekspɜːrt/","The company hired an IT expert to improve its cybersecurity systems.","Công ty đã thuê một chuyên gia CNTT để cải thiện hệ thống an ninh mạng của mình."
"ETS-RC-7","accept","chấp nhận","verb","/əkˈsept/","The hotel will accept all major credit cards for payment.","Khách sạn sẽ chấp nhận tất cả các loại thẻ tín dụng chính để thanh toán."
"ETS-RC-7","place","đặt, sắp xếp","verb","/pleɪs/","Customers can place orders online through our website.","Khách hàng có thể đặt hàng trực tuyến qua trang web của chúng tôi."
"ETS-RC-7","figure","con số, số liệu","noun","/ˈfɪɡjər/","The sales figure for this quarter exceeded expectations.","Số liệu bán hàng quý này đã vượt quá mong đợi."
"ETS-RC-7","quarterly","hàng quý","adverb","/ˈkwɔːrtərli/","The financial statements are reviewed quarterly by the board of directors.","Báo cáo tài chính được xem xét hàng quý bởi ban giám đốc."
"ETS-RC-7","brighten","làm sáng, làm tươi sáng","verb","/ˈbraɪtn/","Fresh flowers can brighten the appearance of any room.","Hoa tươi có thể làm sáng bừng không gian của bất kỳ căn phòng nào."
"ETS-RC-7","impose","áp đặt","verb","/ɪmˈpoʊz/","The government plans to impose stricter regulations on waste disposal.","Chính phủ dự định áp đặt các quy định nghiêm ngặt hơn về xử lý chất thải."
"ETS-RC-7","room temperature","nhiệt độ phòng","noun","/ruːm ˈtemprətʃər/","This medication should be stored at room temperature, away from direct sunlight.","Thuốc này nên được bảo quản ở nhiệt độ phòng, tránh ánh nắng trực tiếp."
"ETS-RC-7","remotely","từ xa","adverb","/rɪˈmoʊtli/","All customer support staff can work remotely during the renovation period.","Toàn bộ nhân viên hỗ trợ khách hàng có thể làm việc từ xa trong thời gian cải tạo."
"ETS-RC-7","aside from","ngoài ra, ngoại trừ","preposition","/əˈsaɪd frəm/","Aside from minor delays, the construction project is progressing well.","Ngoại trừ một vài sự chậm trễ nhỏ, dự án xây dựng đang tiến triển tốt."
"ETS-RC-7","sharply","mạnh mẽ, rõ rệt, đột ngột","adverb","/ˈʃɑːrpli/","Fuel prices have risen sharply over the past month.","Giá nhiên liệu đã tăng mạnh trong tháng qua."
"ETS-RC-7","voluntarily","một cách tự nguyện","adverb","/ˌvɑːlənˈterəli/","Employees may voluntarily participate in the charity event.","Nhân viên có thể tự nguyện tham gia sự kiện từ thiện."
"ETS-RC-7","extensive","rộng rãi, bao quát","adj","/ɪkˈstensɪv/","The company conducted an extensive review of its safety procedures.","Công ty đã tiến hành một cuộc rà soát toàn diện các quy trình an toàn."
"ETS-RC-7","accurate","chính xác","adj","/ˈækjərət/","The data in this report is accurate and up to date.","Dữ liệu trong báo cáo này là chính xác và được cập nhật."
"ETS-RC-7","intersection","ngã tư, giao lộ","noun","/ˌɪntərˈsekʃn/","The traffic lights at the intersection will be replaced next month.","Đèn giao thông tại ngã tư sẽ được thay thế vào tháng tới."
"ETS-RC-7","pedestrian","người đi bộ","noun","/pəˈdestriən/","The city built a pedestrian bridge to improve safety across the highway.","Thành phố xây dựng một cầu đi bộ để cải thiện an toàn qua đường cao tốc."
"ETS-RC-7","refrain from","kiềm chế, tránh làm điều gì","verb","/rɪˈfreɪn frəm/","Please refrain from using your mobile phone during the meeting.","Vui lòng tránh sử dụng điện thoại di động trong cuộc họp."
"ETS-RC-7","retreat","rút lui","verb","/rɪˈtriːt/","The hikers had to retreat due to bad weather.","Những người đi bộ đường dài phải rút lui do thời tiết xấu."
"ETS-RC-7","hesitate","do dự, ngập ngừng","verb","/ˈhezɪteɪt/","If you need any help, don’t hesitate to ask.","Nếu bạn cần giúp đỡ, đừng ngần ngại hỏi."
"ETS-RC-7","related to","liên quan đến","preposition","/rɪˈleɪtɪd tuː/","All documents related to the case must be submitted by Friday.","Tất cả các tài liệu liên quan đến vụ án phải được nộp trước thứ Sáu."
"ETS-RC-7","initiative","sáng kiến, khả năng chủ động bắt đầu việc gì đó","noun","/ɪˈnɪʃətɪv/","The manager praised her for taking the initiative to improve customer service.","Quản lý khen ngợi cô vì đã chủ động cải thiện dịch vụ khách hàng."
"ETS-RC-7","initiate","bắt đầu, khởi xướng","verb","/ɪˈnɪʃieɪt/","The HR department will initiate a new training program for all staff.","Phòng nhân sự sẽ khởi động một chương trình đào tạo mới cho toàn bộ nhân viên."
"ETS-RC-7","application","đơn xin, đơn đăng ký hoặc sự áp dụng","noun","/ˌæplɪˈkeɪʃən/","All job applications must be submitted before the deadline.","Tất cả đơn xin việc phải được nộp trước hạn chót."
"ETS-RC-7","or else","nếu không thì","adverb","/ɔːr ɛls/","You have to submit the report by 5 p.m., or else you will miss the deadline.","Bạn phải nộp báo cáo trước 5 giờ chiều, nếu không bạn sẽ lỡ hạn."
"ETS-RC-7","in recognition of","để ghi nhận, để tôn vinh","preposition","/ɪn ˌrekəɡˈnɪʃən əv/","The company held a ceremony in recognition of his 20 years of service.","Công ty tổ chức một buổi lễ để ghi nhận 20 năm cống hiến của ông ấy."
"ETS-RC-7","in accordance with","theo đúng, phù hợp với","preposition","/ɪn əˈkɔːrdəns wɪð/","All actions must be taken in accordance with company policy.","Mọi hành động phải được thực hiện theo đúng chính sách của công ty."
"ETS-RC-7","dedication to","sự cống hiến, tận tâm đối với","noun","/ˌdedɪˈkeɪʃən tuː/","Her dedication to improving customer satisfaction is admirable.","Sự cống hiến của cô ấy để cải thiện sự hài lòng của khách hàng thật đáng ngưỡng mộ."
"ETS-RC-7","repetitious","lặp đi lặp lại, nhàm chán","adj","/ˌrepəˈtɪʃəs/","The training became repetitious after several hours.","Buổi đào tạo trở nên lặp lại và nhàm chán sau vài giờ."
"ETS-RC-7","exclusive","độc quyền, dành riêng cho một nhóm nhất định","adj","/ɪkˈskluːsɪv/","The interview was granted to an exclusive group of journalists.","Cuộc phỏng vấn chỉ được dành cho một nhóm nhà báo độc quyền."
"ETS-RC-7","follow-up","cuộc theo dõi","noun","/ˈfɑːloʊ ʌp/","The manager scheduled a follow-up meeting to review the project’s progress.","Quản lý đã lên lịch một cuộc họp tiếp theo để xem xét tiến độ dự án."
"ETS-RC-7","logistics","công tác hậu cần","noun","/ləˈdʒɪstɪks/","We need to discuss the logistics of moving the equipment to the new office.","Chúng ta cần thảo luận về công tác hậu cần để chuyển thiết bị sang văn phòng mới."
"ETS-RC-7","credentials","bằng cấp và chứng chỉ xác nhận năng lực","noun","/krəˈdenʃəlz/","Applicants must submit their credentials before the interview.","Ứng viên phải nộp bằng cấp và chứng chỉ trước buổi phỏng vấn."
"ETS-RC-7","consequently","do đó, vì vậy","adverb","/ˈkɑːnsəkwentli/","The company did not meet its sales targets; consequently, bonuses were reduced.","Công ty không đạt chỉ tiêu doanh số; do đó, tiền thưởng bị giảm."
"ETS-RC-7","authorization","sự cho phép chính thức","noun","/ˌɔːθərəˈzeɪʃən/","Employees need written authorization to access the restricted area.","Nhân viên cần giấy phép bằng văn bản để vào khu vực hạn chế."
"ETS-RC-7","capacity","sức chứa, khả năng, vai trò","noun","/kəˈpæsəti/","The conference hall has a seating capacity of 500 people.","Hội trường hội nghị có sức chứa 500 người."
"ETS-RC-7","merely","chỉ, đơn thuần","adverb","/ˈmɪrli/","He was merely following company policy when he made that decision.","Anh ta chỉ đơn thuần tuân theo chính sách công ty khi đưa ra quyết định đó."
"ETS-RC-7","enclosure","tài liệu đính kèm hoặc khu vực rào lại","noun","/ɪnˈkloʊʒər/","Please find the price list in the enclosure to this letter.","Vui lòng xem bảng giá trong tài liệu đính kèm bức thư này."
"ETS-RC-7","likewise","cũng vậy, tương tự","adverb","/ˈlaɪkwaɪz/","The CEO thanked the staff, and the managers likewise expressed their gratitude.","Giám đốc điều hành cảm ơn nhân viên, và các quản lý cũng vậy."
"ETS-RC-7","underway","đang diễn ra","adj","/ˌʌndərˈweɪ/","The construction of the new bridge is now underway.","Việc xây dựng cây cầu mới hiện đang diễn ra."
"ETS-RC-7","complex","phức tạp; khu phức hợp","adj","/ˈkɑːmpleks/","The new tax regulations are too complex for small businesses to understand easily.","Quy định thuế mới quá phức tạp để các doanh nghiệp nhỏ có thể dễ dàng hiểu được."
"ETS-RC-7","interactive","tương tác","adj","/ˌɪntərˈæktɪv/","The seminar included interactive activities to engage all participants.","Hội thảo bao gồm các hoạt động tương tác để thu hút tất cả người tham gia."
"ETS-RC-7","in agreement with","đồng ý với, thống nhất với","preposition","/ɪn əˈɡriːmənt wɪð/","The decision was made in agreement with all department heads.","Quyết định được đưa ra với sự đồng thuận của tất cả trưởng phòng."
"ETS-RC-7","in particular","đặc biệt là","adverb","/ɪn pərˈtɪkjələr/","I enjoyed the conference, in particular the keynote speech.","Tôi rất thích hội nghị, đặc biệt là bài diễn văn chính."
"ETS-RC-7","planning","lập kế hoạch","noun","/ˈplænɪŋ/","Effective planning is essential for completing the project on time.","Lập kế hoạch hiệu quả là điều cần thiết để hoàn thành dự án đúng hạn."
"ETS-RC-7","room","phòng; chỗ trống","noun","/ruːm/","There is enough room in the conference hall for 200 guests.","Có đủ chỗ trong hội trường để chứa 200 khách."
"ETS-RC-7","routine","thói quen hàng ngày","noun","/ruːˈtiːn/","Checking emails is part of my morning routine.","Kiểm tra email là một phần trong thói quen buổi sáng của tôi."
"ETS-RC-7","use caution","hãy cẩn trọng","verb","/juːz ˈkɔːʃən/","Drivers are advised to use caution when driving in heavy rain.","Người lái xe được khuyên nên cẩn thận khi lái trong mưa lớn."
"ETS-RC-7","malfunction","sự trục trặc, hỏng hóc","noun","/ˌmælˈfʌŋkʃən/","The flight was delayed due to an engine malfunction.","Chuyến bay bị hoãn do động cơ bị trục trặc."
"ETS-RC-7","estimate","bảng báo giá","noun","/ˈestɪmət/","The contractor provided an estimate for the renovation work.","Nhà thầu đã đưa ra bản ước tính chi phí cho công việc cải tạo."
"ETS-RC-7","fulfill","hoàn thành, thực hiện","verb","/fʊlˈfɪl/","Our team worked hard to fulfill the client's requirements.","Nhóm chúng tôi đã làm việc chăm chỉ để đáp ứng yêu cầu của khách hàng."
"ETS-RC-7","in transport","đang được vận chuyển","preposition","/ɪn ˈtrænspɔːrt/","The goods are currently in transport to the distribution center.","Hàng hóa hiện đang được vận chuyển đến trung tâm phân phối."
"ETS-RC-7","frustrated","bực bội, thất vọng vì không đạt được điều mong muốn","adj","/ˈfrʌstreɪtɪd/","He was frustrated by the repeated delays in the project.","Anh ấy bực bội vì dự án bị trì hoãn nhiều lần."
"ETS-RC-7","primary","chính, chủ yếu, quan trọng nhất","adj","/ˈpraɪmeri/","The primary goal of the campaign is to increase brand awareness.","Mục tiêu chính của chiến dịch là nâng cao nhận diện thương hiệu."
"ETS-RC-7","custom-made","được làm theo yêu cầu","adj","/ˌkʌstəm ˈmeɪd/","The tailor specializes in custom-made suits for executives.","Thợ may chuyên làm vest đặt riêng cho các giám đốc."
"ETS-RC-7","exceptionally","một cách đặc biệt, xuất sắc","adverb","/ɪkˈsepʃənəli/","The team performed exceptionally well during the competition.","Nhóm đã thể hiện đặc biệt tốt trong cuộc thi."
"ETS-RC-7","biography","tiểu sử","noun","/baɪˈɑːɡrəfi/","The author is working on a biography of a famous scientist.","Tác giả đang viết tiểu sử của một nhà khoa học nổi tiếng."
"ETS-RC-7","competitive","có tính cạnh tranh","adj","/kəmˈpetətɪv/","The company offers competitive prices to attract more customers.","Công ty cung cấp giá cả cạnh tranh để thu hút nhiều khách hàng hơn."
"ETS-RC-7","instability","sự bất ổn, tình trạng không ổn định","noun","/ˌɪnstəˈbɪləti/","Economic instability has affected the job market.","Sự bất ổn kinh tế đã ảnh hưởng đến thị trường việc làm."
"ETS-RC-7","raw material","nguyên liệu thô","noun","/rɔː məˈtɪriəl/","The factory imports raw materials from several countries.","Nhà máy nhập khẩu nguyên liệu thô từ nhiều quốc gia."
"ETS-RC-7","respectively","theo thứ tự lần lượt","adverb","/rɪˈspektɪvli/","The first and second prizes went to Anna and John, respectively.","Giải nhất và giải nhì lần lượt thuộc về Anna và John."
"ETS-RC-7","processed","đã qua chế biến","adj","/ˈprɑːsest/","Processed food often contains preservatives and additives.","Thực phẩm đã qua chế biến thường chứa chất bảo quản và phụ gia."
"ETS-RC-7","bottom line","kết quả cuối cùng; lợi nhuận ròng","noun","/ˈbɑːtəm laɪn/","The new marketing strategy improved the company’s bottom line.","Chiến lược marketing mới đã cải thiện lợi nhuận ròng của công ty."
"ETS-RC-7","temper","tính khí; sự nóng giận","noun","/ˈtempər/","He has a quick temper and often gets upset over small issues.","Anh ấy nóng tính và thường bực mình vì những chuyện nhỏ."
"ETS-RC-7","volatility","tính biến động","noun","/ˌvɑːləˈtɪləti/","Market volatility makes it hard to predict investment returns.","Sự biến động của thị trường khiến khó dự đoán lợi nhuận đầu tư."
"ETS-RC-7","misleading","gây hiểu lầm","adj","/ˌmɪsˈliːdɪŋ/","The advertisement was banned for being misleading.","Quảng cáo bị cấm vì gây hiểu lầm."
"ETS-RC-7","compatible","tương thích, hợp nhau","adj","/kəmˈpætəbl/","This software is compatible with both Windows and Mac systems.","Phần mềm này tương thích với cả hệ thống Windows và Mac."
"ETS-RC-7","cover","bao gồm, bảo vệ, che phủ","verb","/ˈkʌvər/","The insurance policy will cover damage caused by fire.","Chính sách bảo hiểm sẽ chi trả cho thiệt hại do hỏa hoạn."
"ETS-RC-7","squeeze","ép, vắt; chen chúc qua chỗ đông người","verb","/skwiːz/","She had to squeeze through the crowded hallway.","Cô ấy phải len qua hành lang đông đúc."
"ETS-RC-7","anonymously","một cách ẩn danh","adverb","/əˈnɑːnɪməsli/","The donation was made anonymously to protect the benefactor’s privacy.","Khoản quyên góp được thực hiện ẩn danh để bảo vệ quyền riêng tư của nhà hảo tâm."
"ETS-RC-7","take inventory","kiểm kê hàng hóa","verb","/teɪk ˈɪnvənˌtɔːri/","The store will close early today to take inventory.","Cửa hàng sẽ đóng cửa sớm hôm nay để kiểm kê hàng hóa."
"ETS-RC-7","awareness","nhận thức, ý thức","noun","/əˈwernəs/","The campaign aims to raise public awareness about environmental issues.","Chiến dịch nhằm nâng cao nhận thức cộng đồng về các vấn đề môi trường."
"ETS-RC-7","incredulous","hoài nghi, khó tin","adj","/ɪnˈkredʒələs/","She gave him an incredulous look when he told the story.","Cô ấy nhìn anh với ánh mắt hoài nghi khi anh kể câu chuyện."
"ETS-RC-7","prescription","đơn thuốc","noun","/prɪˈskrɪpʃən/","You need a doctor’s prescription to buy this medicine.","Bạn cần đơn thuốc của bác sĩ để mua loại thuốc này."
"ETS-RC-7","free","miễn phí; tự do","adj","/friː/","The hotel offers free Wi-Fi to all guests.","Khách sạn cung cấp Wi-Fi miễn phí cho tất cả khách."
"ETS-RC-7","variety","sự đa dạng; nhiều loại","noun","/vəˈraɪəti/","The store sells a wide variety of fruits and vegetables.","Cửa hàng bán nhiều loại trái cây và rau củ."
"ETS-RC-7","accommodate","cung cấp chỗ ở; đáp ứng nhu cầu","verb","/əˈkɑːmədeɪt/","The hotel can accommodate up to 300 guests.","Khách sạn có thể chứa tới 300 khách."
"ETS-RC-8","neatly","gọn gàng, ngăn nắp","adverb","/ˈniːtli/","The files are neatly arranged on the shelf.","Các tập hồ sơ được sắp xếp gọn gàng trên kệ."
"ETS-RC-8","highly","rất, cực kỳ (mang ý tích cực)","adverb","/ˈhaɪli/","The new policy was highly effective in reducing costs.","Chính sách mới rất hiệu quả trong việc giảm chi phí."
"ETS-RC-8","convenient","tiện lợi, thuận tiện","adj","/kənˈviːniənt/","The hotel is conveniently located near the airport.","Khách sạn có vị trí thuận tiện gần sân bay."
"ETS-RC-8","access","quyền truy cập","noun","/ˈækses/","Employees have access to the company’s internal network.","Nhân viên có quyền truy cập vào mạng nội bộ của công ty."
"ETS-RC-8","seek","tìm kiếm, cố gắng đạt được","verb","/siːk/","The company is seeking new opportunities for expansion.","Công ty đang tìm kiếm cơ hội mới để mở rộng."
"ETS-RC-8","spread","lan truyền; trải rộng","verb","/spred/","The news about the merger quickly spread through the office.","Tin tức về vụ sáp nhập nhanh chóng lan khắp văn phòng."
"ETS-RC-8","garment","quần áo","noun","/ˈɡɑːrmənt/","The store sells both casual and formal garments.","Cửa hàng bán cả quần áo thường ngày và trang phục trang trọng."
"ETS-RC-8","portion","phần, khẩu phần","noun","/ˈpɔːrʃən/","Each portion of the meal is carefully prepared.","Mỗi phần ăn được chuẩn bị cẩn thận."
"ETS-RC-8","concise","ngắn gọn, súc tích","adj","/kənˈsaɪs/","The report should be clear and concise.","Báo cáo cần rõ ràng và súc tích."
"ETS-RC-8","precious","quý giá, quý báu","adj","/ˈpreʃəs/","Time is precious, so use it wisely.","Thời gian là quý giá, hãy sử dụng nó khôn ngoan."
"ETS-RC-8","typically","thông thường","adverb","/ˈtɪpɪkli/","The train typically arrives on time.","Tàu thường đến đúng giờ."
"ETS-RC-8","boost","tăng cường, thúc đẩy","verb","/buːst/","The new marketing strategy is expected to boost sales.","Chiến lược marketing mới dự kiến sẽ thúc đẩy doanh số."
"ETS-RC-8","sweat","mồ hôi","noun","/swet/","After running for an hour, he was covered in sweat.","Sau khi chạy một giờ, anh ấy ướt đẫm mồ hôi."
"ETS-RC-8","profit","lợi nhuận","noun","/ˈprɑːfɪt/","The company reported a significant increase in profit this quarter.","Công ty báo cáo lợi nhuận tăng đáng kể trong quý này."
"ETS-RC-8","author","tác giả","noun","/ˈɔːθər/","The author of the novel will attend the book signing event.","Tác giả của cuốn tiểu thuyết sẽ tham dự buổi ký sách."
"ETS-RC-8","dense","dày đặc, rậm rạp, đông đúc","adj","/dens/","The forest is so dense that little sunlight reaches the ground.","Khu rừng rậm đến mức ít ánh sáng chiếu xuống mặt đất."
"ETS-RC-8","absent","vắng mặt","adj","/ˈæbsənt/","Several employees were absent from the meeting.","Một số nhân viên vắng mặt trong cuộc họp."
"ETS-RC-8","nearly","gần như","adverb","/ˈnɪrli/","The project is nearly finished.","Dự án gần như hoàn thành."
