"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"30_Days_TOEIC","RL22","relevantly","một cách có liên quan, phù hợp với ngữ cảnh","adverb","/ˈrel.ə.vənt.li/","The issue was not relevantly addressed during the meeting.","Vấn đề đó đã không được đề cập một cách liên quan trong cuộc họp."
"30_Days_TOEIC","RL22","irrelevant","không liên quan, không thích hợp","adj","/ɪˈrel.ə.vənt/","Many of the points raised were irrelevant to the main issue.","Nhiều ý kiến được nêu ra không liên quan đến vấn đề chính."
"30_Days_TOEIC","RL22","stagnant","trì trệ, không phát triển, không thay đổi hoặc cải thiện","adj","/ˈstæɡ.nənt/","Due to increased competition, the company’s sales remain stagnant.","Do cạnh tranh gia tăng, doanh số của công ty vẫn trì trệ."
"30_Days_TOEIC","RL22","disposable","có thể chi tiêu hoặc sử dụng; dùng một lần","adj","/dɪˈspoʊ.zə.bəl/","The advice is targeted at those who have little disposable income.","Lời khuyên này nhắm đến những người có thu nhập khả dụng thấp."
"30_Days_TOEIC","RL22","indicative","cho thấy, biểu thị điều gì; là dấu hiệu của điều gì","adj","/ɪnˈdɪk.ə.t̬ɪv/","Decreases in sales are not necessarily indicative of bad advertising.","Doanh số giảm không nhất thiết là dấu hiệu của việc quảng cáo kém hiệu quả."
"30_Days_TOEIC","RL22","indicate","chỉ ra, cho thấy, biểu thị","verb","/ˈɪn.də.keɪt/","Survey results indicate a growing demand for remote work options.","Kết quả khảo sát cho thấy nhu cầu ngày càng tăng đối với lựa chọn làm việc từ xa."
"30_Days_TOEIC","RL22","sophisticated","tinh vi, phức tạp hoặc có trình độ cao; hiện đại","adj","/səˈfɪs.tə.keɪ.t̬ɪd/","Global shipping companies use sophisticated computer systems.","Các công ty vận tải toàn cầu sử dụng hệ thống máy tính tinh vi."
"30_Days_TOEIC","RL22","sophistication","sự tinh vi, phức tạp hoặc hiểu biết cao","noun","/səˌfɪs.təˈkeɪ.ʃən/","The sophistication of this device sets it apart from its competitors.","Sự tinh vi của thiết bị này khiến nó nổi bật so với đối thủ."
"30_Days_TOEIC","RL22","straightforward","thẳng thắn, rõ ràng, dễ hiểu hoặc dễ thực hiện","adj","/ˌstreɪtˈfɔːr.wɚd/","Dulari Roy gave straightforward responses to all my questions.","Dulari Roy đã đưa ra các câu trả lời thẳng thắn cho tất cả câu hỏi của tôi."
"30_Days_TOEIC","RL22","appropriate","thích hợp, phù hợp với tình huống hoặc mục đích cụ thể","adj","/əˈproʊ.pri.ət/","The event will feature activities appropriate for the entire family.","Sự kiện sẽ có các hoạt động phù hợp với cả gia đình."
"30_Days_TOEIC","RL22","appropriately","một cách phù hợp","adverb","/əˈproʊ.pri.ət.li/","The team was appropriately briefed before the inspection.","Nhóm đã được hướng dẫn một cách phù hợp trước khi kiểm tra."
"30_Days_TOEIC","RL22","inappropriate","không phù hợp, không thích hợp","adj","/ˌɪn.əˈproʊ.pri.ət/","The manager warned him about using inappropriate language.","Người quản lý đã cảnh báo anh ta về việc sử dụng ngôn ngữ không phù hợp."
"30_Days_TOEIC","RL22","provisional","tạm thời, có thể thay đổi sau","adj","/prəˈvɪʒ.ən.əl/","Provisional assignments will be e-mailed to you tomorrow.","Các nhiệm vụ tạm thời sẽ được gửi qua email cho bạn vào ngày mai."
"30_Days_TOEIC","RL22","provisionally","một cách tạm thời, chưa chính thức","adverb","/prəˈvɪʒ.ən.əl.i/","You are provisionally approved for the grant.","Bạn được phê duyệt tạm thời cho khoản tài trợ."
"30_Days_TOEIC","RL22","tentative","dự kiến, chưa chắc chắn, có thể thay đổi","adj","/ˈten.t̬ə.t̬ɪv/","We have a tentative meeting scheduled for next Tuesday.","Chúng tôi có một cuộc họp dự kiến vào thứ Ba tới."
"30_Days_TOEIC","RL22","delinquent","trễ hạn, không thực hiện nghĩa vụ tài chính đúng hạn","adj","/dɪˈlɪŋ.kwənt/","Holders of delinquent accounts will be charged late payment fees.","Chủ tài khoản quá hạn sẽ bị tính phí thanh toán trễ."
"30_Days_TOEIC","RL22","delinquency","sự chậm trễ trong thanh toán hoặc thực hiện nghĩa vụ","noun","/dɪˈlɪŋ.kwən.si/","Credit card delinquency has risen over the past quarter.","Tình trạng chậm thanh toán thẻ tín dụng đã tăng trong quý vừa qua."
"30_Days_TOEIC","RL22","overdue","quá hạn, chưa được thực hiện đúng thời hạn","adj","/ˌoʊ.vɚˈduː/","Your payment is now overdue by ten days.","Thanh toán của bạn hiện đã quá hạn 10 ngày."
"30_Days_TOEIC","RL22","subject","có thể bị ảnh hưởng bởi, chịu sự kiểm soát hoặc thay đổi từ yếu tố khác","adj","/ˈsʌb.dʒɪkt/","The schedule is subject to change without prior notice.","Lịch trình có thể thay đổi mà không cần thông báo trước."
"30_Days_TOEIC","RL22","optimistic","lạc quan, tin rằng điều tốt đẹp sẽ xảy ra","adj","/ˌɑːp.təˈmɪs.tɪk/","The response to the software allows us to be optimistic about future sales.","Phản hồi về phần mềm giúp chúng tôi lạc quan về doanh số trong tương lai."
"30_Days_TOEIC","RL22","optimism","sự lạc quan, niềm tin rằng điều tốt sẽ xảy ra","noun","/ˈɑːp.tə.mɪ.zəm/","There is growing optimism about economic recovery.","Có sự lạc quan ngày càng tăng về sự phục hồi kinh tế."
"30_Days_TOEIC","RL23","urgent","khẩn cấp, cần được xử lý ngay","adj","/ˈɝː.dʒənt/","Travelers using the airport complain that there is an urgent need for more parking.","Hành khách sử dụng sân bay phàn nàn rằng có nhu cầu khẩn cấp về chỗ đậu xe."
"30_Days_TOEIC","RL23","urge","thúc giục, kêu gọi mạnh mẽ","verb","/ɝːdʒ/","We urge all employees to submit feedback before Friday.","Chúng tôi kêu gọi tất cả nhân viên gửi phản hồi trước thứ Sáu."
"30_Days_TOEIC","RL23","urgently","một cách khẩn cấp","adverb","/ˈɝː.dʒənt.li/","The issue needs to be addressed urgently.","Vấn đề cần được giải quyết khẩn cấp."
"30_Days_TOEIC","RL23","whole","toàn bộ, trọn vẹn, không bị chia nhỏ","adj","/hoʊl/","Mr. Jappa has spent his whole career at one company.","Ông Jappa đã dành toàn bộ sự nghiệp của mình cho một công ty."
"30_Days_TOEIC","RL23","substantial","đáng kể, lớn về số lượng, giá trị hoặc tầm quan trọng","adj","/səbˈstæn.ʃəl/","A proposal will take a substantial amount of time to produce.","Việc soạn thảo đề xuất sẽ mất một khoảng thời gian đáng kể."
"30_Days_TOEIC","RL23","substantially","một cách đáng kể, ở mức độ lớn","adverb","/səbˈstæn.ʃəl.i/","Our profits have increased substantially over the past year.","Lợi nhuận của chúng tôi đã tăng đáng kể trong năm qua."
"30_Days_TOEIC","RL23","possible","có thể xảy ra hoặc thực hiện được","adj","/ˈpɑː.sə.bəl/","If you are available, please let me know as soon as possible.","Nếu bạn có thể, vui lòng cho tôi biết càng sớm càng tốt."
"30_Days_TOEIC","RL23","possibility","khả năng, điều có thể xảy ra","noun","/ˌpɑː.səˈbɪl.ə.t̬i/","There is a strong possibility that sales will increase next quarter.","Có khả năng cao doanh số sẽ tăng trong quý tới."
"30_Days_TOEIC","RL23","impossible","không thể, không thể xảy ra hoặc thực hiện được","adj","/ɪmˈpɑː.sə.bəl/","It is impossible to meet the deadline without more staff.","Không thể đáp ứng thời hạn nếu không có thêm nhân sự."
"30_Days_TOEIC","RL23","accomplished","tài giỏi, có nhiều kỹ năng và thành tựu trong một lĩnh vực","adj","/əˈkɑːm.plɪʃt/","Mr. Field is an accomplished master plumber.","Ông Field là một thợ sửa ống nước bậc thầy tài giỏi."
"30_Days_TOEIC","RL23","accomplish","hoàn thành, đạt được điều gì đó thành công","verb","/əˈkɑːm.plɪʃ/","We hope to accomplish all project goals by the deadline.","Chúng tôi hy vọng sẽ hoàn thành mọi mục tiêu dự án trước hạn chót."
"30_Days_TOEIC","RL23","accomplishment","thành tựu, kết quả đạt được sau nỗ lực","noun","/əˈkɑːm.plɪʃ.mənt/","Publishing the research was a significant accomplishment.","Việc công bố nghiên cứu là một thành tựu đáng kể."
"30_Days_TOEIC","RL23","particular","cụ thể, riêng biệt, nhất định","adj","/pɚˈtɪk.jə.lɚ/","Project leaders are selected based on their expertise in a particular area.","Trưởng dự án được lựa chọn dựa trên chuyên môn của họ trong một lĩnh vực cụ thể."
"30_Days_TOEIC","RL23","particularly","đặc biệt là, nhất là","adverb","/pɚˈtɪk.jə.lɚ.li/","We are particularly interested in applicants with bilingual skills.","Chúng tôi đặc biệt quan tâm đến những ứng viên có kỹ năng song ngữ."
"30_Days_TOEIC","RL23","healthful","tốt cho sức khỏe, có lợi cho thể chất hoặc tinh thần","adj","/ˈhelθ.fəl/","The wellness workshop serves as a forum for discussing healthful habits.","Hội thảo về sức khỏe là diễn đàn để thảo luận về các thói quen có lợi cho sức khỏe."
"30_Days_TOEIC","RL23","health","sức khỏe, trạng thái thể chất hoặc tinh thần","noun","/helθ/","Regular exercise is essential for good health.","Tập thể dục thường xuyên rất cần thiết cho sức khỏe tốt."
"30_Days_TOEIC","RL23","healthy","khỏe mạnh; có lợi cho sức khỏe","adj","/ˈhel.θi/","She maintains a healthy lifestyle through diet and exercise.","Cô ấy duy trì lối sống lành mạnh nhờ chế độ ăn và tập luyện."
"30_Days_TOEIC","RL23","informative","cung cấp nhiều thông tin hữu ích, giàu kiến thức","adj","/ɪnˈfɔːr.mə.t̬ɪv/","I hope that you’ve found this workshop informative and useful.","Tôi hy vọng bạn thấy hội thảo này hữu ích và cung cấp nhiều thông tin."
"30_Days_TOEIC","RL23","inform","thông báo, cung cấp thông tin","verb","/ɪnˈfɔːrm/","Please inform us of any changes to your schedule.","Vui lòng thông báo cho chúng tôi nếu có bất kỳ thay đổi nào trong lịch trình của bạn."
"30_Days_TOEIC","RL23","informed","có đầy đủ thông tin, được cập nhật kiến thức","adj","/ɪnˈfɔːrmd/","It’s important to make an informed decision.","Điều quan trọng là đưa ra quyết định dựa trên thông tin đầy đủ."
"30_Days_TOEIC","RL23","existing","hiện tại, đang tồn tại, đang được sử dụng","adj","/ɪɡˈzɪs.tɪŋ/","We will issue policy guidelines that will update our existing policies.","Chúng tôi sẽ ban hành hướng dẫn chính sách nhằm cập nhật các chính sách hiện tại."
"30_Days_TOEIC","RL23","exist","tồn tại, có thật","verb","/ɪɡˈzɪst/","Several problems still exist in the current workflow.","Một số vấn đề vẫn tồn tại trong quy trình làm việc hiện tại."
"30_Days_TOEIC","RL23","temporary","tạm thời","adj","/ˈtem.pə.rer.i/","The Manila Center has part-time and temporary employment openings.","Trung tâm Manila có các vị trí tuyển dụng bán thời gian và tạm thời."
"30_Days_TOEIC","RL23","temporarily","một cách tạm thời","adverb","/ˌtem.pəˈrer.əl.i/","The office will be temporarily relocated during repairs.","Văn phòng sẽ được chuyển tạm thời trong thời gian sửa chữa."
"30_Days_TOEIC","RL23","revised","được sửa đổi, điều chỉnh","adj","/rɪˈvaɪzd/","The original estimate was revised as a result of a further study.","Ước tính ban đầu đã được điều chỉnh sau một nghiên cứu bổ sung."
"30_Days_TOEIC","RL23","revise","sửa đổi, chỉnh sửa để cải thiện hoặc cập nhật","verb","/rɪˈvaɪz/","Management decided to revise the policy after receiving feedback.","Ban quản lý đã quyết định sửa đổi chính sách sau khi nhận phản hồi."
"30_Days_TOEIC","RL23","revision","sự sửa đổi","noun","/rɪˈvɪʒ.ən/","The report is under revision and will be finalized soon.","Báo cáo đang được sửa đổi và sẽ hoàn tất sớm."
"30_Days_TOEIC","RL23","capable","có khả năng, có năng lực","adj","/ˈkeɪ.pə.bəl/","The new auto factory is capable of producing 900 cars per day.","Nhà máy ô tô mới có khả năng sản xuất 900 xe mỗi ngày."
"30_Days_TOEIC","RL23","capability","khả năng, năng lực","noun","/ˌkeɪ.pəˈbɪl.ə.t̬i/","We are assessing the company’s capability to expand internationally.","Chúng tôi đang đánh giá khả năng mở rộng ra quốc tế của công ty."
"30_Days_TOEIC","RL23","incapable","không có khả năng","adj","/ɪnˈkeɪ.pə.bəl/","He’s incapable of working independently under pressure.","Anh ấy không thể làm việc độc lập dưới áp lực."
"30_Days_TOEIC","RL23","detailed","chi tiết, cụ thể","adj","/ˈdiː.teɪld/","For more detailed information, please contact the park’s office.","Để biết thêm thông tin chi tiết, vui lòng liên hệ với văn phòng công viên."
"30_Days_TOEIC","RL23","detail","chi tiết","noun/verb","/ˈdiː.teɪl/","The report contains every important detail.","Báo cáo chứa mọi chi tiết quan trọng."
"30_Days_TOEIC","RL23","unavoidable","không thể tránh khỏi","adj","/ˌʌn.əˈvɔɪ.də.bəl/","During the construction project, some noise will be unavoidable.","Trong dự án xây dựng, tiếng ồn là điều không thể tránh khỏi."
"30_Days_TOEIC","RL23","avoidable","có thể tránh được","adj","/əˈvɔɪ.də.bəl/","Most workplace accidents are avoidable with proper training.","Hầu hết tai nạn nơi làm việc có thể tránh được với đào tạo thích hợp."
"30_Days_TOEIC","RL23","improper","không thích hợp","adj","/ɪmˈprɑː.pɚ/","The warranty does not cover damages resulting from improper use.","Bảo hành không bao gồm thiệt hại do sử dụng không đúng cách."
"30_Days_TOEIC","RL23","improperly","một cách không đúng, không thích hợp","adverb","/ɪmˈprɑː.pɚ.li/","The files were improperly stored, risking data loss.","Các tệp đã được lưu trữ không đúng cách, có nguy cơ mất dữ liệu."
"30_Days_TOEIC","RL23","proper","đúng, thích hợp, phù hợp","adj","/ˈprɑː.pɚ/","Please ensure you follow proper safety procedures.","Vui lòng đảm bảo bạn tuân thủ các quy trình an toàn đúng cách."
"30_Days_TOEIC","RL23","bulk","số lượng lớn","noun/adj","/bʌlk/","Because I keep a variety of teas in stock, I can accommodate bulk orders.","Vì tôi giữ nhiều loại trà trong kho, tôi có thể đáp ứng các đơn đặt hàng số lượng lớn."
"30_Days_TOEIC","RL23","worth","đáng giá, xứng đáng với giá trị hoặc công sức","adj","/wɝːθ/","The gift bag option is worth the additional cost.","Lựa chọn túi quà đáng giá với chi phí thêm."
"30_Days_TOEIC","RL23","worthy","xứng đáng","adj","/ˈwɝː.ði/","She is a worthy candidate for the award.","Cô ấy là ứng viên xứng đáng cho giải thưởng."
"30_Days_TOEIC","RL23","independent","độc lập","adj","/ˌɪn.dɪˈpen.dənt/","Former XV Tech audio engineer John Anderson has started an independent firm.","Kỹ sư âm thanh trước đây của XV Tech, John Anderson, đã thành lập một công ty độc lập."
"30_Days_TOEIC","RL23","independently","một cách độc lập","adverb","/ˌɪn.dɪˈpen.dənt.li/","Employees are expected to complete tasks independently.","Nhân viên được kỳ vọng hoàn thành nhiệm vụ một cách độc lập."
"30_Days_TOEIC","RL23","related","liên quan","adj","/rɪˈleɪ.t̬ɪd/","Two years of related job experience is required.","Yêu cầu có hai năm kinh nghiệm làm việc liên quan."
"30_Days_TOEIC","RL23","relate","liên kết, có mối quan hệ","verb","/rɪˈleɪt/","Can you relate your previous experience to this position?","Bạn có thể liên kết kinh nghiệm trước đây với vị trí này không?"
"30_Days_TOEIC","RL23","relation","mối quan hệ","noun","/rɪˈleɪ.ʃən/","The company has a strong relation with its suppliers.","Công ty có mối quan hệ chặt chẽ với các nhà cung cấp."
"30_Days_TOEIC","RL23","advisable","nên làm, đáng khuyên","adj","/ədˈvaɪ.zə.bəl/","It is advisable to dress appropriately when attending a job interview.","Nên ăn mặc phù hợp khi đi phỏng vấn xin việc."
"30_Days_TOEIC","RL23","advise","khuyên, tư vấn","verb","/ədˈvaɪz/","We advise all clients to update their contact information.","Chúng tôi khuyên tất cả khách hàng cập nhật thông tin liên lạc."
"30_Days_TOEIC","RL23","advisory","thuộc về tư vấn","adj","/ədˈvaɪ.zɚ.i/","The advisory committee meets monthly to discuss policies.","Ban cố vấn họp hàng tháng để thảo luận về các chính sách."
"30_Days_TOEIC","RL23","necessary","cần thiết","adj","/ˈnes.ə.ser.i/","The meetings are open to all, but pre-registration is necessary.","Các cuộc họp mở cửa cho tất cả mọi người, nhưng việc đăng ký trước là cần thiết."
"30_Days_TOEIC","RL23","necessity","sự cần thiết","noun","/nəˈses.ə.t̬i/","Electricity is a basic necessity in modern life.","Điện là một nhu cầu thiết yếu trong cuộc sống hiện đại."
"30_Days_TOEIC","RL23","necessitate","khiến cần thiết","verb","/nəˈses.ɪ.teɪt/","The new regulations necessitate changes in company policy.","Các quy định mới bắt buộc phải thay đổi chính sách công ty."
"30_Days_TOEIC","RL23","unnecessary","không cần thiết","adj","/ʌnˈnes.ə.ser.i/","The extra fees were deemed unnecessary by the customers.","Các khoản phí thêm được khách hàng cho là không cần thiết."
"30_Days_TOEIC","RL23","skilled","có kỹ năng, thành thạo","adj","/skɪld/","Our consultants are highly skilled writers specializing in business.","Các chuyên viên tư vấn của chúng tôi là những nhà văn có kỹ năng cao chuyên về kinh doanh."
"30_Days_TOEIC","RL23","skill","kỹ năng","noun","/skɪl/","Effective communication is an essential skill in business.","Giao tiếp hiệu quả là một kỹ năng thiết yếu trong kinh doanh."
"30_Days_TOEIC","RL23","responsive","phản hồi nhanh chóng","adj","/rɪˈspɑːn.sɪv/","The store is seeking ways to be more responsive to its customers.","Cửa hàng đang tìm cách để phản hồi nhanh hơn với khách hàng."
"30_Days_TOEIC","RL23","unresponsive","không phản hồi","adj","/ˌʌn.rɪˈspɑːn.sɪv/","The system became unresponsive after the software update.","Hệ thống trở nên không phản hồi sau khi cập nhật phần mềm."
"30_Days_TOEIC","RL23","responsible","có trách nhiệm","adj","/rɪˈspɑːn.sə.bəl/","The airline is not responsible for lost items.","Hãng hàng không không chịu trách nhiệm về các vật dụng bị mất."
"30_Days_TOEIC","RL23","significant","đáng kể, quan trọng","adj","/sɪɡˈnɪf.ə.kənt/","The expansion of the factory had a significant impact on productivity.","Việc mở rộng nhà máy đã có ảnh hưởng đáng kể đến năng suất."
"30_Days_TOEIC","RL23","significance","tầm quan trọng, ý nghĩa","noun","/sɪɡˈnɪf.ɪ.kəns/","The significance of the report was acknowledged by management.","Tầm quan trọng của báo cáo đã được ban quản lý thừa nhận."
"30_Days_TOEIC","RL23","significantly","một cách đáng kể","adverb","/sɪɡˈnɪf.ɪ.kənt.li/","Costs have significantly decreased since implementing new technology.","Chi phí đã giảm đáng kể kể từ khi áp dụng công nghệ mới."
"30_Days_TOEIC","RL23","insignificant","không quan trọng, không đáng kể","adj","/ˌɪn.sɪɡˈnɪf.ɪ.kənt/","The error was insignificant and did not affect the results.","Lỗi không đáng kể và không ảnh hưởng đến kết quả."
"30_Days_TOEIC","RL23","advanced","tiên tiến, phát triển cao hơn mức cơ bản","adj","/ədˈvænst/","Paub Design requires that employees possess advanced technical expertise.","Paub Design yêu cầu nhân viên có chuyên môn kỹ thuật tiên tiến."
"30_Days_TOEIC","RL23","advance","tiến bộ, phát triển","verb","/ədˈvæns/","Employees must advance their skills to keep up with industry changes.","Nhân viên phải nâng cao kỹ năng để theo kịp sự thay đổi của ngành."
"30_Days_TOEIC","RL23","narrow","hẹp, chật hẹp","adj","/ˈnær.oʊ/","A plan to build a processing plant was approved by a narrow margin.","Kế hoạch xây dựng nhà máy chế biến được phê duyệt với tỷ lệ sít sao."
"30_Days_TOEIC","RL23","narrow","thu hẹp","verb","/ˈnær.oʊ/","The company plans to narrow its focus to high-growth markets.","Công ty dự định thu hẹp trọng tâm vào các thị trường tăng trưởng cao."
"30_Days_TOEIC","RL23","cautious","thận trọng","adj","/ˈkɑː.ʃəs/","Staff members who work with chemicals should be cautious.","Nhân viên làm việc với hóa chất nên thận trọng."
"30_Days_TOEIC","RL23","cautiously","một cách thận trọng","adverb","/ˈkɑː.ʃəs.li/","Drivers should proceed cautiously in bad weather.","Người lái xe nên đi cẩn thận trong thời tiết xấu."
"30_Days_TOEIC","RL23","caution","sự thận trọng","noun","/ˈkɑː.ʃən/","Use caution when handling hazardous materials.","Hãy thận trọng khi xử lý vật liệu nguy hiểm."
"30_Days_TOEIC","RL23","careless","bất cẩn, không chú ý","adj","/ˈker.ləs/","Careless mistakes can lead to serious problems.","Những lỗi do bất cẩn có thể gây ra vấn đề nghiêm trọng."
"30_Days_TOEIC","RL23","native","bản địa","adj","/ˈneɪ.tɪv/","The foundation prefers that workers native to the region be hired.","Quỹ ưu tiên tuyển dụng những công nhân bản địa của vùng đó."
"30_Days_TOEIC","RL23","economic","liên quan đến kinh tế","adj","/ˌiː.kəˈnɑː.mɪk/","The mayor welcomes the economic opportunities this project will bring.","Thị trưởng hoan nghênh các cơ hội kinh tế mà dự án này sẽ mang lại."
"30_Days_TOEIC","RL23","economy","nền kinh tế","noun","/ɪˈkɑː.nə.mi/","The country's economy is recovering after the recession.","Nền kinh tế quốc gia đang phục hồi sau suy thoái."
"30_Days_TOEIC","RL23","economical","tiết kiệm chi phí","adj","/ˌiː.kəˈnɑː.mɪ.kəl/","Buying in bulk is more economical.","Mua với số lượng lớn thì tiết kiệm hơn."
"30_Days_TOEIC","RL23","memorable","đáng nhớ","adj","/ˈmem.ər.ə.bəl/","The journey to Mt. Rayburn is guaranteed to be memorable.","Chuyến đi tới núi Rayburn chắc chắn sẽ là một trải nghiệm đáng nhớ."
"30_Days_TOEIC","RL23","timely","đúng lúc, kịp thời","adj","/ˈtaɪm.li/","To ensure timely delivery, reservations must be made in advance.","Để đảm bảo giao hàng đúng hạn, cần đặt chỗ trước."
"30_Days_TOEIC","RL23","untimely","không đúng lúc","adj","/ʌnˈtaɪm.li/","The untimely cancellation caused inconvenience to many attendees.","Việc hủy bỏ không đúng lúc đã gây phiền toái cho nhiều người tham dự."
"30_Days_TOEIC","RL23","orderly","ngăn nắp, có trật tự","adj","/ˈɔːr.dɚ.li/","",""
"30_Days_TOEIC","RL23","costly","đắt đỏ","adj","/ˈkɑː.stli/","",""
"30_Days_TOEIC","RL23","friendly","thân thiện","adj","/ˈfrend.li/","",""
"30_Days_TOEIC","RL23","preferred","được ưa thích hơn","adj","/prɪˈfɝːd/","At least one year of retail experience is preferred.","Ít nhất một năm kinh nghiệm bán lẻ được ưu tiên."
"30_Days_TOEIC","RL23","prefer","thích hơn","verb","/prɪˈfɝː/","Many customers prefer to shop online.","Nhiều khách hàng thích mua sắm trực tuyến hơn."
"30_Days_TOEIC","RL23","outright","hoàn toàn, rõ ràng","adj/adv","/ˈaʊt.raɪt/","The new musical was an outright success when it premiered.","Vở nhạc kịch mới đã hoàn toàn thành công ngay khi ra mắt."
"30_Days_TOEIC","RL23","established","được công nhận, có uy tín lâu dài","adj","/ɪˈstæb.lɪʃt/","Established companies can learn from start-up businesses.","Các công ty đã thành lập lâu có thể học hỏi từ các doanh nghiệp khởi nghiệp."
"30_Days_TOEIC","RL23","unwavering","kiên định, không thay đổi","adj","/ʌnˈweɪ.vɚ.ɪŋ/","The administration demonstrated its unwavering commitment to economic reform.","Chính quyền đã thể hiện cam kết kiên định đối với cải cách kinh tế."
"30_Days_TOEIC","RL23","wavering","do dự, lưỡng lự, không kiên quyết","adj","/ˈweɪ.vɚ.ɪŋ/","His wavering decision delayed the project’s progress.","Quyết định do dự của anh ấy đã làm chậm tiến độ dự án."
"30_Days_TOEIC","RL23","contingent","phụ thuộc vào điều kiện khác","adj","/kənˈtɪn.dʒənt/","This job offer is contingent on positive references from your past employers.","Lời mời làm việc này phụ thuộc vào thư giới thiệu tích cực từ các nhà tuyển dụng trước đây của bạn."
"30_Days_TOEIC","RL23","contingent","nhóm người hoặc đại diện","noun","/kənˈtɪn.dʒənt/","A contingent of employees attended the annual conference.","Một nhóm nhân viên đã tham dự hội nghị thường niên."
"30_Days_TOEIC","RL23","accidental","tình cờ, ngẫu nhiên","adj","/ˌæk.sɪˈden.təl/","The data loss was due to accidental deletion.","Việc mất dữ liệu là do xóa nhầm."
"30_Days_TOEIC","RL23","uncertain","không chắc chắn","adj","/ʌnˈsɝː.tən/","The project's future is uncertain due to funding issues.","Tương lai của dự án không chắc chắn do vấn đề tài trợ."
"30_Days_TOEIC","RL23","exquisite","tuyệt đẹp, tinh tế","adj","/ɪkˈskwɪz.ɪt/","Exquisite views of the Leona River can be enjoyed from hiking trails.","Khung cảnh tuyệt đẹp của sông Leona có thể được thưởng thức từ các đường mòn đi bộ."
"30_Days_TOEIC","RL23","exemplary","gương mẫu, xuất sắc","adj","/ɪɡˈzem.plɚ.i/","The hospital is recognized for exemplary patient care.","Bệnh viện được công nhận vì chăm sóc bệnh nhân xuất sắc."
"30_Days_TOEIC","RL23","exemplar","hình mẫu, ví dụ điển hình","noun","/ɪɡˈzem.plɚ/","He is an exemplar of professionalism in the industry.","Anh ấy là một hình mẫu về sự chuyên nghiệp trong ngành."
"30_Days_TOEIC","RL23","preliminary","sơ bộ","adj","/prɪˈlɪm.ə.ner.i/","Focus group participants answered preliminary questions over the phone.","Người tham gia nhóm tập trung đã trả lời các câu hỏi sơ bộ qua điện thoại."
"30_Days_TOEIC","RL23","proportional","tương ứng theo tỷ lệ","adj","/prəˈpɔːr.ʃən.əl/","Improvements in technology were followed by proportional gains in production.","Sự cải tiến công nghệ đã kéo theo mức tăng sản lượng tỷ lệ thuận."
"30_Days_TOEIC","RL23","proportion","tỷ lệ","noun","/prəˈpɔːr.ʃən/","A large proportion of the budget is allocated to marketing.","Một phần lớn ngân sách được phân bổ cho tiếp thị."
"30_Days_TOEIC","RL23","subsequent","tiếp theo, xảy ra sau đó","adj","/ˈsʌb.sɪ.kwənt/","Subsequent to approval of the budget, we created a new advertisement.","Sau khi phê duyệt ngân sách, chúng tôi đã tạo ra một quảng cáo mới."
"30_Days_TOEIC","RL23","picturesque","đẹp như tranh vẽ","adj","/ˌpɪk.tʃɚˈesk/","We offer participants an opportunity to enjoy picturesque beauty.","Chúng tôi mang đến cho người tham gia cơ hội thưởng thức vẻ đẹp như tranh vẽ."
"30_Days_TOEIC","RL23","consecutive","liên tiếp","adj","/kənˈsek.jə.tɪv/","The employee will not be paid for more than two consecutive sick days.","Nhân viên sẽ không được trả lương cho hơn hai ngày nghỉ ốm liên tiếp."
"30_Days_TOEIC","RL23","consecutively","liên tiếp","adverb","/kənˈsek.jə.tɪv.li/","She worked ten hours consecutively without a break.","Cô ấy đã làm việc mười giờ liên tiếp mà không nghỉ."
"30_Days_TOEIC","RL23","successive","liên tiếp","adj","/səkˈses.ɪv/","There were five successive increases in monthly sales.","Đã có năm lần tăng doanh số hàng tháng liên tiếp."
"30_Days_TOEIC","RL23","stringent","nghiêm ngặt","adj","/ˈstrɪn.dʒənt/","Falco engine parts are put through a stringent inspection.","Các bộ phận động cơ Falco được kiểm tra một cách nghiêm ngặt."
"30_Days_TOEIC","RL23","stringently","một cách nghiêm ngặt","adverb","/ˈstrɪn.dʒənt.li/","Regulations are stringently applied in this industry.","Các quy định được áp dụng nghiêm ngặt trong ngành này."
"30_Days_TOEIC","RL23","impeccable","hoàn hảo, không tì vết","adj","/ɪmˈpek.ə.bəl/","The Deluxian Inn is an excellent hotel with impeccable service.","Deluxian Inn là một khách sạn xuất sắc với dịch vụ hoàn hảo."
"30_Days_TOEIC","RL23","anonymous","ẩn danh","adj","/əˈnɑː.nə.məs/","Anonymous submissions are not accepted.","Các bài nộp ẩn danh sẽ không được chấp nhận."
"30_Days_TOEIC","RL23","anonymously","một cách ẩn danh","adverb","/əˈnɑː.nə.məs.li/","Users can post comments anonymously on the forum.","Người dùng có thể đăng bình luận một cách ẩn danh trên diễn đàn."
"30_Days_TOEIC","RL23","controversial","gây tranh cãi","adj","/ˌkɑːn.trəˈvɝː.ʃəl/","Ms. Kim has published a controversial book about monetary policy.","Cô Kim đã xuất bản một cuốn sách gây tranh cãi về chính sách tiền tệ."
"30_Days_TOEIC","RL23","controversy","tranh cãi công khai","noun","/ˈkɑːn.trə.vɝː.si/","There was considerable controversy over the proposed changes.","Đã có nhiều tranh cãi về các thay đổi được đề xuất."
