"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Part7_Topics","hoat-dong-kinh-doanh-p7","enterprise","doanh nghiệp","noun","/ˈen.t̬ɚ.praɪz/","The local government supports small and medium-sized enterprises.","Chính quyền địa phương hỗ trợ các doanh nghiệp vừa và nhỏ."
"Part7_Topics","hoat-dong-kinh-doanh-p7","expansion","sự mở rộng quy mô hoặc phạm vi","noun","/ɪkˈspæn.ʃən/","The company is planning an expansion into international markets.","Công ty đang lên kế hoạch mở rộng sang các thị trường quốc tế."
"Part7_Topics","hoat-dong-kinh-doanh-p7","firm","công ty","noun","/fɝːm/","The consulting firm specializes in financial planning.","Công ty tư vấn chuyên về lập kế hoạch tài chính."
"Part7_Topics","hoat-dong-kinh-doanh-p7","head office","trụ sở chính","noun","/ˌhed ˈɑː.fɪs/","The head office is located in New York City.","Trụ sở chính nằm tại thành phố New York."
"Part7_Topics","hoat-dong-kinh-doanh-p7","headquarters","trụ sở chính","noun","/ˌhedˈkwɔːr.t̬ɚz/","The company’s global headquarters are in San Francisco.","Trụ sở chính toàn cầu của công ty đặt tại San Francisco."
"Part7_Topics","hoat-dong-kinh-doanh-p7","inc. (incorporated)","công ty cổ phần","noun","/ɪnˈkɔːr.pə.reɪ.t̬ɪd/","TechNova Inc. is a leading provider of AI solutions.","TechNova Inc. là nhà cung cấp giải pháp AI hàng đầu."
"Part7_Topics","hoat-dong-kinh-doanh-p7","ltd. (limited)","công ty trách nhiệm hữu hạn","adj","/ˈlɪm.ɪ.t̬ɪd/","Oceanic Foods Ltd. supplies frozen seafood across Asia.","Oceanic Foods Ltd. cung cấp hải sản đông lạnh trên toàn châu Á."
"Part7_Topics","hoat-dong-kinh-doanh-p7","merge","sáp nhập","verb","/mɝːdʒ/","Two local firms merged to form a larger logistics company.","Hai công ty địa phương sáp nhập để thành lập một công ty hậu cần lớn hơn."
"Part7_Topics","hoat-dong-kinh-doanh-p7","merge","sáp nhập","verb","/mɝːdʒ/","The two companies decided to merge to expand their market reach.","Hai công ty quyết định sáp nhập để mở rộng thị trường."
"Part7_Topics","hoat-dong-kinh-doanh-p7","parent company","công ty mẹ","noun","/ˈper.ənt ˌkʌm.pə.ni/","The parent company oversees the operations of all its subsidiaries.","Công ty mẹ giám sát hoạt động của tất cả các công ty con."
"Part7_Topics","hoat-dong-kinh-doanh-p7","subsidiary company","công ty con","noun","/səbˈsɪd.i.er.i ˈkʌm.pə.ni/","The subsidiary company handles regional logistics and distribution.","Công ty con phụ trách hậu cần và phân phối trong khu vực."
"Part7_Topics","chuc-vu-p7","administrative","thuộc về hành chính, quản lý","adj","/ədˈmɪn.ə.streɪ.t̬ɪv/","He is responsible for all administrative tasks in the department.","Anh ấy chịu trách nhiệm cho tất cả công việc hành chính trong phòng ban."
"Part7_Topics","chuc-vu-p7","administrative assistant","trợ lý hành chính","noun","/ədˌmɪn.əˈstreɪ.t̬ɪv əˈsɪs.tənt/","The administrative assistant scheduled all meetings and handled correspondence.","Trợ lý hành chính sắp xếp tất cả các cuộc họp và xử lý thư từ."
"Part7_Topics","chuc-vu-p7","assistant","trợ lý","noun","/əˈsɪs.tənt/","Her assistant helps manage her schedule and client communication.","Trợ lý của cô ấy giúp quản lý lịch trình và liên lạc với khách hàng."
"Part7_Topics","chuc-vu-p7","associate","nhân viên liên kết","noun","/əˈsoʊ.si.eɪt/","She was hired as a marketing associate after graduation.","Cô ấy được tuyển làm nhân viên marketing sau khi tốt nghiệp."
"Part7_Topics","chuc-vu-p7","CEO (chief executive officer)","giám đốc điều hành","noun","/ˌsiː.iːˈoʊ/","The CEO presented the annual strategy to shareholders.","Giám đốc điều hành đã trình bày chiến lược hằng năm cho cổ đông."
"Part7_Topics","chuc-vu-p7","chairman","chủ tịch","noun","/ˈtʃer.mən/","The chairman opened the meeting with a summary of the company’s achievements.","Chủ tịch khai mạc cuộc họp với bản tổng kết thành tích của công ty."
"Part7_Topics","chuc-vu-p7","consultant","chuyên gia tư vấn","noun","/kənˈsʌl.tənt/","The company hired a marketing consultant to boost brand awareness.","Công ty đã thuê một chuyên gia tư vấn marketing để tăng nhận diện thương hiệu."
"Part7_Topics","chuc-vu-p7","coordinator","người điều phối, tổ chức hoạt động hoặc dự án","noun","/koʊˈɔːr.dən.eɪ.t̬ɚ/","The event coordinator managed all logistics and vendor communication.","Điều phối viên sự kiện đã quản lý toàn bộ hậu cần và liên hệ với nhà cung cấp."
"Part7_Topics","chuc-vu-p7","deputy","phó, người hỗ trợ và thay thế cho người đứng đầu","noun","/ˈdep.jə.t̬i/","The deputy director will lead the meeting in the absence of the CEO.","Phó giám đốc sẽ chủ trì cuộc họp khi CEO vắng mặt."
"Part7_Topics","chuc-vu-p7","director","giám đốc","noun","/dəˈrek.tɚ/","The marketing director approved the campaign budget.","Giám đốc marketing đã phê duyệt ngân sách cho chiến dịch."
"Part7_Topics","chuc-vu-p7","employee","nhân viên","noun","/ɪmˈplɔɪ.iː/","The company has over 500 full-time employees.","Công ty có hơn 500 nhân viên làm toàn thời gian."
"Part7_Topics","chuc-vu-p7","employer","người sử dụng lao động","noun","/ɪmˈplɔɪ.ɚ/","The employer is responsible for providing a safe work environment.","Người sử dụng lao động có trách nhiệm đảm bảo môi trường làm việc an toàn."
"Part7_Topics","chuc-vu-p7","entrepreneur","doanh nhân","noun","/ˌɑːn.trə.prəˈnɝː/","The young entrepreneur launched a successful tech startup.","Doanh nhân trẻ đã khởi nghiệp thành công với một công ty công nghệ."
"Part7_Topics","chuc-vu-p7","executive","nhà điều hành cấp cao","noun","/ɪɡˈzek.jə.t̬ɪv/","The executive team met to finalize the company’s expansion plan.","Nhóm điều hành đã họp để hoàn tất kế hoạch mở rộng của công ty."
"Part7_Topics","chuc-vu-p7","immediate supervisor","người giám sát trực tiếp","noun","/ɪˈmiː.di.ət ˈsuː.pɚ.vaɪ.zɚ/","If you have any concerns, report them to your immediate supervisor.","Nếu bạn có bất kỳ mối lo ngại nào, hãy báo cáo cho người giám sát trực tiếp."
"Part7_Topics","chuc-vu-p7","manager","người quản lý","noun","/ˈmæn.ə.dʒɚ/","The sales manager leads a team of ten representatives.","Quản lý bán hàng dẫn dắt một nhóm gồm mười nhân viên."
"Part7_Topics","chuc-vu-p7","managerial position","vị trí quản lý","noun","/ˌmæn.əˈdʒɪr.i.əl pəˈzɪʃ.ən/","She was promoted to a managerial position after years of experience.","Cô ấy được thăng chức lên vị trí quản lý sau nhiều năm kinh nghiệm."
"Part7_Topics","chuc-vu-p7","ownership","quyền sở hữu","noun","/ˈoʊ.nɚ.ʃɪp/","He has full ownership of the startup.","Anh ấy sở hữu hoàn toàn công ty khởi nghiệp này."
"Part7_Topics","chuc-vu-p7","position","vị trí, chức danh trong tổ chức","noun","/pəˈzɪʃ.ən/","He applied for a managerial position in the finance department.","Anh ấy đã ứng tuyển vị trí quản lý ở phòng tài chính."
"Part7_Topics","chuc-vu-p7","representative","người đại diện","noun","/ˌrep.rɪˈzen.tə.t̬ɪv/","A customer service representative will respond to your inquiry shortly.","Một nhân viên chăm sóc khách hàng sẽ sớm phản hồi yêu cầu của bạn."
"Part7_Topics","chuc-vu-p7","senior","cấp cao, có kinh nghiệm nhiều hơn","adj","/ˈsiː.njɚ/","She was promoted to a senior position after five years of service.","Cô ấy được thăng chức lên vị trí cấp cao sau năm năm làm việc."
"Part7_Topics","chuc-vu-p7","trainee","thực tập sinh","noun","/ˌtreɪˈniː/","All new trainees must complete a two-week orientation program.","Tất cả thực tập sinh mới phải hoàn thành chương trình định hướng kéo dài hai tuần."
"Part7_Topics","chuc-vu-p7","vice president","phó chủ tịch","noun","/ˌvaɪs ˈprez.ɪ.dənt/","The vice president of marketing presented the new branding strategy.","Phó chủ tịch phụ trách marketing đã trình bày chiến lược thương hiệu mới."
"Part7_Topics","cac-phong-ban-p7","accounting department","phòng kế toán","noun","/əˈkaʊn.t̬ɪŋ dɪˈpɑːrt.mənt/","The accounting department prepares monthly financial reports.","Phòng kế toán chuẩn bị báo cáo tài chính hàng tháng."
"Part7_Topics","cac-phong-ban-p7","board of directors","hội đồng quản trị","noun","/bɔːrd əv dəˈrek.tɚz/","The board of directors will meet next week to discuss the merger.","Hội đồng quản trị sẽ họp vào tuần tới để thảo luận về việc sáp nhập."
"Part7_Topics","cac-phong-ban-p7","consumer affairs department","phòng chăm sóc khách hàng","noun","/kənˈsuː.mɚ əˈferz dɪˈpɑːrt.mənt/","The consumer affairs department responded promptly to the complaint.","Phòng chăm sóc khách hàng đã phản hồi nhanh chóng với khiếu nại."
"Part7_Topics","cac-phong-ban-p7","engineering department","phòng kỹ thuật","noun","/ˌen.dʒɪˈnɪr.ɪŋ dɪˈpɑːrt.mənt/","The engineering department developed the new product prototype.","Phòng kỹ thuật đã phát triển nguyên mẫu sản phẩm mới."
"Part7_Topics","cac-phong-ban-p7","head office","trụ sở chính","noun","/ˌhed ˈɑː.fɪs/","All final decisions are made at the head office.","Mọi quyết định cuối cùng đều được đưa ra tại trụ sở chính."
"Part7_Topics","cac-phong-ban-p7","human resources department","phòng nhân sự","noun","/ˈhjuː.mən ˈrɪˌsɔːr.sɪz dɪˈpɑːrt.mənt/","The human resources department handles employee relations and recruitment.","Phòng nhân sự phụ trách quan hệ nhân viên và tuyển dụng."
"Part7_Topics","cac-phong-ban-p7","marketing department","phòng marketing","noun","/ˈmɑːr.kɪ.t̬ɪŋ dɪˈpɑːrt.mənt/","The marketing department launched a new ad campaign this quarter.","Phòng marketing đã tung ra chiến dịch quảng cáo mới trong quý này."
"Part7_Topics","cac-phong-ban-p7","overseas division","bộ phận nước ngoài","noun","/ˌoʊ.vɚˈsiːz dɪˈvɪʒ.ən/","The overseas division reported steady growth in Asian markets.","Bộ phận nước ngoài báo cáo tăng trưởng ổn định ở thị trường châu Á."
"Part7_Topics","cac-phong-ban-p7","payroll department","phòng lương","noun","/ˈpeɪ.roʊl dɪˈpɑːrt.mənt/","The payroll department processes salaries on the last day of each month.","Phòng lương xử lý lương vào ngày cuối cùng của mỗi tháng."
"Part7_Topics","cac-phong-ban-p7","personnel department","phòng nhân sự","noun","/ˌpɝː.sənˈel dɪˈpɑːrt.mənt/","The personnel department will assist you with onboarding procedures.","Phòng nhân sự sẽ hỗ trợ bạn với quy trình hội nhập."
"Part7_Topics","cac-phong-ban-p7","public relations department","phòng quan hệ công chúng","noun","/ˌpʌb.lɪk rɪˈleɪ.ʃənz dɪˈpɑːrt.mənt/","The public relations department issued a statement regarding the incident.","Phòng quan hệ công chúng đã đưa ra thông cáo về sự cố."
"Part7_Topics","cac-phong-ban-p7","sales department","phòng kinh doanh","noun","/seɪlz dɪˈpɑːrt.mənt/","The sales department exceeded its quarterly targets.","Phòng kinh doanh đã vượt chỉ tiêu quý."
"Part7_Topics","cac-phong-ban-p7","shipping department","phòng vận chuyển","noun","/ˈʃɪp.ɪŋ dɪˈpɑːrt.mənt/","The shipping department ensures all orders are dispatched on time.","Phòng vận chuyển đảm bảo mọi đơn hàng được gửi đi đúng hạn."
"Part7_Topics","phuong-tien-di-lai-p7","bypass","đường vòng","noun","/ˈbaɪ.pæs/","We took the bypass to avoid heavy traffic downtown.","Chúng tôi đi đường vòng để tránh giao thông đông đúc ở trung tâm."
"Part7_Topics","phuong-tien-di-lai-p7","car maintenance","bảo dưỡng xe","noun","/kɑːr ˈmeɪn.tən.əns/","Regular car maintenance extends the life of your vehicle.","Bảo dưỡng xe thường xuyên kéo dài tuổi thọ của phương tiện."
"Part7_Topics","phuong-tien-di-lai-p7","commute","đi lại giữa nhà và nơi làm việc/trường học","verb","/kəˈmjuːt/","She commutes two hours each day to get to work.","Cô ấy đi lại hai tiếng mỗi ngày để đến chỗ làm."
"Part7_Topics","phuong-tien-di-lai-p7","fare","giá vé phương tiện giao thông","noun","/fer/","Bus fares increased last month due to rising fuel costs.","Giá vé xe buýt đã tăng tháng trước do chi phí nhiên liệu tăng."
"Part7_Topics","phuong-tien-di-lai-p7","fuel","nhiên liệu","noun","/ˈfjuː.əl/","Fuel prices have dropped significantly this week.","Giá nhiên liệu đã giảm đáng kể trong tuần này."
"Part7_Topics","phuong-tien-di-lai-p7","highway","xa lộ","noun","/ˈhaɪ.weɪ/","We took the highway to save time during our trip.","Chúng tôi đi xa lộ để tiết kiệm thời gian trong chuyến đi."
"Part7_Topics","phuong-tien-di-lai-p7","intersection","ngã tư","noun","/ˌɪn.t̬ɚˈsek.ʃən/","There was an accident at the main intersection during rush hour.","Đã xảy ra tai nạn tại ngã tư chính trong giờ cao điểm."
"Part7_Topics","phuong-tien-di-lai-p7","launch","ra mắt, khai trương sản phẩm mới","verb","/lɔːntʃ/","The company will launch its new electric scooter next month.","Công ty sẽ ra mắt xe tay ga điện mới vào tháng tới."
"Part7_Topics","phuong-tien-di-lai-p7","limousine","xe limousine sang trọng chở khách VIP","noun","/ˈlɪm.ə.ziːn/","The celebrity arrived at the event in a black limousine.","Người nổi tiếng đến sự kiện bằng xe limousine màu đen."
"Part7_Topics","phuong-tien-di-lai-p7","mechanic","thợ máy","noun","/məˈkæn.ɪk/","The mechanic fixed the engine problem in less than an hour.","Người thợ máy đã sửa xong vấn đề động cơ trong chưa đầy một giờ."
"Part7_Topics","phuong-tien-di-lai-p7","passenger","hành khách","noun","/ˈpæs.ən.dʒɚ/","Each passenger must fasten their seatbelt during takeoff.","Mỗi hành khách phải thắt dây an toàn trong lúc cất cánh."
"Part7_Topics","phuong-tien-di-lai-p7","pedestrian","người đi bộ","noun","/pəˈdes.tri.ən/","Pedestrians should only cross the street at designated crosswalks.","Người đi bộ chỉ nên sang đường tại lối sang được quy định."
"Part7_Topics","phuong-tien-di-lai-p7","public transportation","phương tiện công cộng","noun","/ˈpʌb.lɪk ˌtræn.spɚˈteɪ.ʃən/","The city has invested heavily in improving public transportation.","Thành phố đã đầu tư mạnh vào việc cải thiện phương tiện công cộng."
"Part7_Topics","phuong-tien-di-lai-p7","pull over","tấp vào lề","verb","/ˈpʊl ˌoʊ.vɚ/","The police officer signaled the driver to pull over.","Cảnh sát ra hiệu cho tài xế tấp vào lề."
"Part7_Topics","phuong-tien-di-lai-p7","route","tuyến đường","noun","/ruːt/","This is the fastest route to the airport during rush hour.","Đây là tuyến đường nhanh nhất đến sân bay vào giờ cao điểm."
"Part7_Topics","phuong-tien-di-lai-p7","shortcut","đường tắt","noun","/ˈʃɔːrt.kʌt/","He took a shortcut through the alley to avoid traffic.","Anh ấy đi đường tắt qua con hẻm để tránh kẹt xe."
"Part7_Topics","phuong-tien-di-lai-p7","shuttle","xe đưa đón giữa hai điểm","noun","/ˈʃʌt̬.əl/","The hotel provides a free shuttle to the airport every hour.","Khách sạn cung cấp xe đưa đón miễn phí đến sân bay mỗi giờ."
"Part7_Topics","phuong-tien-di-lai-p7","sidewalk","vỉa hè","noun","/ˈsaɪd.wɑːk/","Pedestrians should stay on the sidewalk for safety.","Người đi bộ nên đi trên vỉa hè để đảm bảo an toàn."
"Part7_Topics","phuong-tien-di-lai-p7","toll","phí cầu đường","noun","/toʊl/","You have to pay a toll to use the expressway.","Bạn phải trả phí cầu đường để sử dụng đường cao tốc."
"Part7_Topics","phuong-tien-di-lai-p7","traffic congestion","tắc nghẽn giao thông","noun","/ˈtræf.ɪk kənˈdʒes.tʃən/","Traffic congestion is common in the city during rush hours.","Tắc nghẽn giao thông thường xảy ra trong thành phố vào giờ cao điểm."
"Part7_Topics","phuong-tien-di-lai-p7","traffic jam","kẹt xe","noun","/ˈtræf.ɪk ˌdʒæm/","We were stuck in a traffic jam for nearly an hour.","Chúng tôi bị kẹt xe gần một tiếng đồng hồ."
"Part7_Topics","phuong-tien-di-lai-p7","transfer","chuyển tuyến","verb","/ˈtræns.fɚ/","You need to transfer at the central station to reach the airport.","Bạn cần chuyển tuyến ở ga trung tâm để đến sân bay."
"Part7_Topics","phuong-tien-di-lai-p7","vehicle","phương tiện di chuyển có động cơ","noun","/ˈviː.ə.kəl/","All vehicles must stop at the checkpoint.","Tất cả phương tiện phải dừng lại tại chốt kiểm tra."
"Part7_Topics","phuong-tien-di-lai-p7","vessel","tàu thuyền chở hàng hoặc hành khách","noun","/ˈves.əl/","The cargo vessel arrived at the port ahead of schedule.","Tàu chở hàng đến cảng sớm hơn dự kiến."
"Part7_Topics","du-lich-p7","accommodation","chỗ ở tạm thời khi du lịch","noun","/əˌkɑː.məˈdeɪ.ʃən/","The hotel offers luxury accommodation with ocean views.","Khách sạn cung cấp chỗ ở sang trọng với tầm nhìn ra biển."
"Part7_Topics","du-lich-p7","book","đặt trước","verb","/bʊk/","I booked a flight to Rome for next Friday.","Tôi đã đặt vé máy bay đến Rome cho thứ Sáu tới."
"Part7_Topics","du-lich-p7","cancellation","sự hủy bỏ kế hoạch đã đặt trước","noun","/ˌkæn.səlˈeɪ.ʃən/","We received a full refund after the cancellation of our flight.","Chúng tôi được hoàn tiền đầy đủ sau khi chuyến bay bị hủy."
"Part7_Topics","du-lich-p7","car rental","dịch vụ thuê xe ô tô","noun","/ˈkɑːr ˌren.t̬əl/","We arranged a car rental at the airport for our trip.","Chúng tôi đã sắp xếp thuê xe tại sân bay cho chuyến đi."
"Part7_Topics","du-lich-p7","check-in","thủ tục nhận phòng","noun","/ˈtʃek.ɪn/","Please complete the check-in process before 3 p.m.","Vui lòng hoàn tất thủ tục nhận phòng trước 3 giờ chiều."
"Part7_Topics","du-lich-p7","check out","trả phòng","verb","/tʃek aʊt/","Guests must check out by 11 a.m. on the day of departure.","Khách phải trả phòng trước 11 giờ sáng vào ngày rời đi."
"Part7_Topics","du-lich-p7","collect call","cuộc gọi người nhận trả tiền","noun","/kəˈlekt kɑːl/","He made a collect call to his office from the airport.","Anh ấy đã thực hiện cuộc gọi người nhận trả tiền từ sân bay về văn phòng."
"Part7_Topics","du-lich-p7","confirmation","xác nhận","noun","/ˌkɑːn.fɚˈmeɪ.ʃən/","I received an email confirmation for my hotel reservation.","Tôi đã nhận được email xác nhận cho đặt phòng khách sạn."
"Part7_Topics","du-lich-p7","courtesy","hành động lịch sự, dịch vụ miễn phí","noun","/ˈkɝː.t̬ə.si/","The hotel offers a courtesy shuttle to the train station.","Khách sạn cung cấp xe đưa đón miễn phí đến ga tàu."
"Part7_Topics","du-lich-p7","inn","nhà trọ nhỏ cho khách du lịch","noun","/ɪn/","We stayed at a cozy inn near the lake.","Chúng tôi ở tại một nhà trọ ấm cúng gần hồ."
"Part7_Topics","du-lich-p7","itinerary","lịch trình chuyến đi","noun","/aɪˈtɪn.ə.rer.i/","The travel agency sent us the final itinerary yesterday.","Công ty du lịch đã gửi cho chúng tôi lịch trình cuối cùng hôm qua."
"Part7_Topics","du-lich-p7","lodge","nhà nghỉ nhỏ gần thiên nhiên","noun","/lɑːdʒ/","We booked a mountain lodge for our weekend getaway.","Chúng tôi đã đặt một nhà nghỉ trên núi cho chuyến đi cuối tuần."
"Part7_Topics","du-lich-p7","long-distance call","cuộc gọi đường dài","noun","/ˌlɑːŋˈdɪs.təns kɔːl/","He made a long-distance call to his family overseas.","Anh ấy thực hiện cuộc gọi đường dài cho gia đình ở nước ngoài."
"Part7_Topics","du-lich-p7","make a reservation","đặt chỗ trước","verb phrase","/meɪk ə ˌrez.ɚˈveɪ.ʃən/","You should make a reservation in advance during the holiday season.","Bạn nên đặt chỗ trước vào mùa nghỉ lễ."
"Part7_Topics","du-lich-p7","reserve","đặt trước","verb","/rɪˈzɝːv/","I reserved a double room for two nights.","Tôi đã đặt trước một phòng đôi cho hai đêm."
"Part7_Topics","du-lich-p7","scenery","phong cảnh thiên nhiên đẹp","noun","/ˈsiː.nɚ.i/","The train ride offered breathtaking mountain scenery.","Chuyến tàu mang đến phong cảnh núi non ngoạn mục."
"Part7_Topics","du-lich-p7","telephone directory","danh bạ điện thoại","noun","/ˈtel.ə.foʊn dəˈrek.tɚ.i/","You can find local hotels in the telephone directory.","Bạn có thể tìm khách sạn địa phương trong danh bạ điện thoại."
"Part7_Topics","du-lich-p7","valid","hợp lệ, còn hiệu lực","adj","/ˈvæl.ɪd/","You must carry a valid passport when traveling abroad.","Bạn phải mang theo hộ chiếu hợp lệ khi đi nước ngoài."
"Part7_Topics","nha-hang-p7","appetizer","món khai vị","noun","/ˈæp.ə.taɪ.zɚ/","We ordered a salad and soup as appetizers.","Chúng tôi gọi món salad và súp làm món khai vị."
"Part7_Topics","nha-hang-p7","bill","hóa đơn","noun","/bɪl/","Could we have the bill, please?","Làm ơn cho chúng tôi xin hóa đơn."
"Part7_Topics","nha-hang-p7","cafeteria","quán ăn tự phục vụ","noun","/ˌkæf.əˈtɪr.i.ə/","The company cafeteria offers healthy lunch options.","Căng tin công ty cung cấp các lựa chọn bữa trưa lành mạnh."
"Part7_Topics","nha-hang-p7","chef","bếp trưởng","noun","/ʃef/","The chef prepared a five-course gourmet dinner.","Bếp trưởng đã chuẩn bị một bữa tối năm món cao cấp."
"Part7_Topics","nha-hang-p7","cuisine","ẩm thực","noun","/kwɪˈziːn/","Italian cuisine is known for its use of fresh herbs and olive oil.","Ẩm thực Ý nổi tiếng nhờ sử dụng thảo mộc tươi và dầu ô liu."
"Part7_Topics","nha-hang-p7","franchise","nhượng quyền thương hiệu","noun","/ˈfræn.tʃaɪz/","She opened a fast food franchise in the downtown area.","Cô ấy đã mở một cửa hàng nhượng quyền đồ ăn nhanh ở khu trung tâm."
"Part7_Topics","nha-hang-p7","recipe","công thức nấu ăn","noun","/ˈres.ə.pi/","The chef shared his secret recipe for chocolate cake.","Đầu bếp chia sẻ công thức bí mật cho món bánh sô-cô-la."
"Part7_Topics","nha-hang-p7","refreshments","đồ ăn/uống nhẹ","noun","/rɪˈfreʃ.mənts/","Light refreshments will be served after the meeting.","Đồ ăn nhẹ sẽ được phục vụ sau cuộc họp."
"Part7_Topics","nha-hang-p7","serving","khẩu phần","noun","/ˈsɝː.vɪŋ/","Each serving includes rice, vegetables, and grilled chicken.","Mỗi khẩu phần gồm cơm, rau và gà nướng."
"Part7_Topics","nha-hang-p7","vegetarian","ăn chay, không ăn thịt","adj","/ˌvedʒ.əˈter.i.ən/","The restaurant offers several vegetarian options on the menu.","Nhà hàng cung cấp nhiều món ăn chay trong thực đơn."
"Part7_Topics","nha-hang-p7","voucher","phiếu giảm giá","noun","/ˈvaʊ.tʃɚ/","We used a voucher to get a discount on our dinner.","Chúng tôi đã dùng phiếu giảm giá để được giảm giá cho bữa tối."
"Part7_Topics","dac-tinh-san-pham-p7","brand-new","mới toanh","adj","/ˌbrændˈnuː/","She just bought a brand-new laptop for work.","Cô ấy vừa mua một chiếc laptop mới toanh để làm việc."
"Part7_Topics","dac-tinh-san-pham-p7","built-in","tích hợp sẵn","adj","/ˌbɪltˈɪn/","The smartphone has a built-in GPS and camera.","Chiếc điện thoại có tích hợp GPS và camera sẵn."
"Part7_Topics","dac-tinh-san-pham-p7","convenient","tiện lợi, dễ sử dụng, tiết kiệm thời gian","adj","/kənˈviː.ni.ənt/","Online shopping is a convenient way to buy groceries.","Mua hàng trực tuyến là cách tiện lợi để mua thực phẩm."
"Part7_Topics","dac-tinh-san-pham-p7","cost-effective","hiệu quả về chi phí","adj","/ˌkɑːst.ɪˈfek.tɪv/","This solution is both cost-effective and environmentally friendly.","Giải pháp này vừa hiệu quả về chi phí vừa thân thiện với môi trường."
"Part7_Topics","dac-tinh-san-pham-p7","durable","bền chắc","adj","/ˈdʊr.ə.bəl/","This phone case is made from durable materials.","Ốp điện thoại này được làm từ vật liệu bền chắc."
"Part7_Topics","dac-tinh-san-pham-p7","enduring","lâu dài, bền vững","adj","/ɪnˈdʊr.ɪŋ/","Their brand has an enduring reputation for quality.","Thương hiệu của họ có danh tiếng lâu dài về chất lượng."
"Part7_Topics","dac-tinh-san-pham-p7","fragile","dễ vỡ","adj","/ˈfrædʒ.əl/","The package contains fragile items, please handle with care.","Gói hàng có chứa đồ dễ vỡ, vui lòng xử lý cẩn thận."
"Part7_Topics","dac-tinh-san-pham-p7","fuel-efficient","tiết kiệm nhiên liệu","adj","/ˈfjuː.əl ɪˌfɪʃ.ənt/","They developed a fuel-efficient engine for the new car model.","Họ đã phát triển động cơ tiết kiệm nhiên liệu cho mẫu xe mới."
"Part7_Topics","dac-tinh-san-pham-p7","lasting","bền lâu","adj","/ˈlæs.tɪŋ/","The product delivers lasting performance even under tough conditions.","Sản phẩm mang lại hiệu suất bền lâu ngay cả trong điều kiện khắc nghiệt."
"Part7_Topics","dac-tinh-san-pham-p7","permanent","lâu dài, vĩnh viễn","adj","/ˈpɝː.mə.nənt/","This ink provides a permanent mark that won’t fade over time.","Loại mực này tạo ra dấu vĩnh viễn không phai theo thời gian."
"Part7_Topics","dac-tinh-san-pham-p7","portable","dễ mang theo","adj","/ˈpɔːr.t̬ə.bəl/","This speaker is lightweight and highly portable.","Loa này nhẹ và rất dễ mang theo."
"Part7_Topics","dac-tinh-san-pham-p7","reliable","đáng tin cậy","adj","/rɪˈlaɪ.ə.bəl/","This car is known for being reliable and fuel-efficient.","Chiếc xe này nổi tiếng vì độ tin cậy và tiết kiệm nhiên liệu."
"Part7_Topics","dac-tinh-san-pham-p7","state-of-the-art","hiện đại nhất, công nghệ tiên tiến nhất","adj","/ˌsteɪt əv ði ˈɑːrt/","The lab is equipped with state-of-the-art medical equipment.","Phòng thí nghiệm được trang bị thiết bị y tế hiện đại nhất."
"Part7_Topics","dac-tinh-san-pham-p7","user-friendly","dễ sử dụng","adj","/ˌjuː.zɚˈfrend.li/","The software is user-friendly, even for beginners.","Phần mềm rất dễ sử dụng, ngay cả với người mới bắt đầu."
"Part7_Topics","dac-tinh-san-pham-p7","waterproof","chống nước","adj","/ˈwɑː.t̬ɚ.pruːf/","This watch is waterproof up to 50 meters.","Chiếc đồng hồ này chống nước đến độ sâu 50 mét."
"Part7_Topics","dac-tinh-san-pham-p7","transparent","trong suốt; minh bạch","adj","/trænˈsper.ənt/","The bottle is made of transparent plastic.","Chai được làm từ nhựa trong suốt."
"Part7_Topics","dich-vu-khach-hang-p7","authorized","được ủy quyền","adj","/ˈɑː.θɚ.aɪzd/","Only authorized personnel can access the customer database.","Chỉ những người được ủy quyền mới có thể truy cập cơ sở dữ liệu khách hàng."
"Part7_Topics","dich-vu-khach-hang-p7","claim","yêu cầu bồi thường","noun","/kleɪm/","You must file a claim within 30 days of the incident.","Bạn phải nộp yêu cầu bồi thường trong vòng 30 ngày sau sự cố."
"Part7_Topics","dich-vu-khach-hang-p7","compensation","khoản bồi thường","noun","/ˌkɑːm.pənˈseɪ.ʃən/","The airline offered compensation for the delayed flight.","Hãng hàng không đã đưa ra khoản bồi thường cho chuyến bay bị hoãn."
"Part7_Topics","dich-vu-khach-hang-p7","complaint","lời phàn nàn","noun","/kəmˈpleɪnt/","The manager responded promptly to the customer’s complaint.","Người quản lý đã phản hồi nhanh chóng lời phàn nàn của khách hàng."
"Part7_Topics","dich-vu-khach-hang-p7","customer service","dịch vụ khách hàng","noun","/ˈkʌs.tə.mɚ ˈsɝː.vɪs/","Good customer service can turn unhappy clients into loyal ones.","Dịch vụ khách hàng tốt có thể biến khách không hài lòng thành khách trung thành."
"Part7_Topics","dich-vu-khach-hang-p7","customized","tùy chỉnh theo yêu cầu cá nhân","adj","/ˈkʌs.tə.maɪzd/","We offer customized solutions based on each customer’s needs.","Chúng tôi cung cấp giải pháp tùy chỉnh dựa trên nhu cầu của từng khách hàng."
"Part7_Topics","dich-vu-khach-hang-p7","description","mô tả sản phẩm hoặc dịch vụ","noun","/dɪˈskrɪp.ʃən/","Please read the product description carefully before purchasing.","Vui lòng đọc kỹ phần mô tả sản phẩm trước khi mua."
