"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Listening_Topics","Hoat-dong-tham-quan-LC","take a picture","chụp ảnh","verb","/teɪk ə ˈpɪk.tʃɚ/","She stopped to take a picture of the mountain scenery.","Cô ấy dừng lại để chụp ảnh phong cảnh núi."
"Listening_Topics","Hoat-dong-tham-quan-LC","photograph","chụp ảnh","verb","/ˈfoʊ.t̬ə.ɡræf/","Tourists often photograph the historical buildings.","Du khách thường chụp ảnh các tòa nhà lịch sử."
"Listening_Topics","Hoat-dong-tham-quan-LC","lead the tour","dẫn đoàn tham quan","verb","/liːd ðə tʊr/","The guide will lead the tour through the historical district.","Hướng dẫn viên sẽ dẫn đoàn tham quan qua khu phố lịch sử."
"Listening_Topics","Hoat-dong-tham-quan-LC","start the tour by + V-ing","bắt đầu chuyến tham quan bằng việc gì đó","verb","/stɑːrt ðə tʊr baɪ/","We started the tour by watching an introduction video.","Chúng tôi bắt đầu chuyến tham quan bằng cách xem một video giới thiệu."
"Listening_Topics","Hoat-dong-tham-quan-LC","look around","nhìn quanh, quan sát xung quanh","verb","/lʊk əˈraʊnd/","Feel free to look around the exhibit at your own pace.","Cứ tự nhiên nhìn quanh khu trưng bày theo tốc độ của bạn."
"Listening_Topics","Hoat-dong-tham-quan-LC","move on to","tiếp tục đến","verb","/muːv ɑːn tuː/","After visiting the sculpture garden, we’ll move on to the main gallery.","Sau khi tham quan vườn điêu khắc, chúng ta sẽ tiếp tục đến phòng trưng bày chính."
"Listening_Topics","Hoat-dong-tham-quan-LC","meet back here","quay lại đây","verb","/miːt bæk hɪr/","Please meet back here at 2 p.m. after exploring on your own.","Vui lòng quay lại đây lúc 2 giờ chiều sau khi tự do khám phá."
"Listening_Topics","Hoat-dong-tham-quan-LC","the tour will last","chuyến tham quan sẽ kéo dài","verb","/ðə tʊr wɪl læst/","The tour will last approximately two hours.","Chuyến tham quan sẽ kéo dài khoảng hai giờ."
"Listening_Topics","Hoat-dong-tham-quan-LC","follow me","đi theo tôi","verb","/ˈfɑː.loʊ miː/","Please follow me to the next exhibit.","Vui lòng đi theo tôi đến khu trưng bày tiếp theo."
"Listening_Topics","Hoat-dong-tham-quan-LC","let’s get started","hãy bắt đầu","verb","/lɛts ɡɛt ˈstɑːr.t̬ɪd/","Welcome to the museum – let’s get started with our tour.","Chào mừng đến bảo tàng – chúng ta hãy bắt đầu chuyến tham quan nhé."
"Listening_Topics","Hoat-dong-tham-quan-LC","watch your step","cẩn thận khi bước đi","verb","/wɑːtʃ jɚ stɛp/","Watch your step as you enter the cave – the ground is uneven.","Cẩn thận khi bước vào hang – mặt đất không bằng phẳng."
"Listening_Topics","Hoat-dong-tham-quan-LC","I'll be your guide today","tôi sẽ hướng dẫn bạn hôm nay","verb","/aɪl bi jʊr ɡaɪd təˈdeɪ/","Welcome everyone! I’ll be your guide today during the museum tour.","Chào mừng mọi người! Tôi sẽ là hướng dẫn viên của bạn trong chuyến tham quan bảo tàng hôm nay."
"Listening_Topics","Hoat-dong-tham-quan-LC","I will be your guide for the next hour","tôi sẽ hướng dẫn bạn trong một giờ tới","verb","/aɪ wɪl bi jʊr ɡaɪd fər ðə nɛkst ˈaʊɚ/","I will be your guide for the next hour as we explore the art gallery.","Tôi sẽ là hướng dẫn viên của bạn trong một giờ tới khi chúng ta tham quan phòng trưng bày nghệ thuật."
"Listening_Topics","Hoat-dong-tham-quan-LC","I'll be leading the tour today","tôi sẽ dẫn đoàn hôm nay","verb","/aɪl bi ˈliː.dɪŋ ðə tʊr təˈdeɪ/","I’ll be leading the tour today, so please follow me closely.","Tôi sẽ dẫn đoàn tham quan hôm nay, vì vậy vui lòng đi theo tôi sát nhé."
"Listening_Topics","Hoat-dong-tham-quan-LC","a tour of a factory","chuyến tham quan nhà máy","noun","/ə tʊr əv ə ˈfæk.tɚ.i/","The manager gave us a tour of the factory before the meeting.","Quản lý đã dẫn chúng tôi tham quan nhà máy trước cuộc họp."
"Listening_Topics","Hoat-dong-tham-quan-LC","factory floor","khu vực sản xuất trong nhà máy","noun","/ˈfæk.tɚ.i flɔːr/","Visitors are not allowed on the factory floor without permission.","Khách tham quan không được phép vào khu vực sản xuất nếu không có sự cho phép."
"Listening_Topics","Hoat-dong-tham-quan-LC","safety procedures","quy trình an toàn","noun","/ˈseɪf.ti prəˈsiː.dʒɚz/","Please follow all safety procedures during the tour.","Vui lòng tuân thủ mọi quy trình an toàn trong suốt chuyến tham quan."
"Listening_Topics","Hoat-dong-tham-quan-LC","safety precautions","biện pháp an toàn","noun","/ˈseɪf.ti prɪˈkɑː.ʃənz/","All visitors must follow safety precautions while touring the factory.","Tất cả khách tham quan phải tuân thủ các biện pháp an toàn khi tham quan nhà máy."
"Listening_Topics","Hoat-dong-tham-quan-LC","guideline","hướng dẫn, nguyên tắc chỉ dẫn","noun","/ˈɡaɪd.laɪn/","Please read the safety guidelines before entering the facility.","Vui lòng đọc các hướng dẫn an toàn trước khi vào cơ sở."
"Listening_Topics","Hoat-dong-tham-quan-LC","safety glasses","kính bảo hộ mắt","noun","/ˈseɪf.ti ˌɡlæs.ɪz/","Safety glasses are required on the factory floor.","Kính bảo hộ là bắt buộc khi vào khu vực sản xuất."
"Listening_Topics","Hoat-dong-tham-quan-LC","hard hat","mũ bảo hộ","noun","/ˈhɑːrd ˌhæt/","All visitors must wear a hard hat when entering the factory floor.","Tất cả khách tham quan phải đội mũ bảo hộ khi vào khu sản xuất."
"Listening_Topics","Hoat-dong-tham-quan-LC","process","quy trình","noun","/ˈprɑː.ses/","The tour guide explained the manufacturing process in detail.","Hướng dẫn viên đã giải thích chi tiết quy trình sản xuất."
"Listening_Topics","Hoat-dong-tham-quan-LC","self-guided tour","chuyến tham quan tự do","noun","/ˌselfˈɡaɪ.dɪd tʊr/","Guests can choose a self-guided tour using the audio system.","Khách có thể chọn chuyến tham quan tự do bằng hệ thống âm thanh."
"Listening_Topics","Hoat-dong-tham-quan-LC","explore","khám phá","verb","/ɪkˈsplɔːr/","You’ll have 30 minutes to explore the exhibit before the next session.","Bạn sẽ có 30 phút để khám phá khu trưng bày trước buổi tiếp theo."
"Listening_Topics","Hoat-dong-tham-quan-LC","visitor","khách tham quan","noun","/ˈvɪz.ɪ.t̬ɚ/","Each visitor received a map and brochure at the entrance.","Mỗi khách tham quan nhận được bản đồ và tờ rơi ở lối vào."
"Listening_Topics","Hoat-dong-tham-quan-LC","on one’s own","tự mình","adverb","/ɑːn wʌnz oʊn/","After the guided portion, you can walk around on your own.","Sau phần được hướng dẫn, bạn có thể đi dạo xung quanh một mình."
"Listening_Topics","Hoat-dong-tham-quan-LC","at all times","luôn luôn, mọi lúc","adverb","/ət ɔːl taɪmz/","Please stay with the group at all times during the factory tour.","Vui lòng luôn đi cùng đoàn trong suốt chuyến tham quan nhà máy."
"Listening_Topics","Hoat-dong-tham-quan-LC","at the end of the tour","vào cuối chuyến tham quan","preposition","/ət ði end əv ðə tʊr/","You can ask questions at the end of the tour.","Bạn có thể đặt câu hỏi vào cuối chuyến tham quan."
"Listening_Topics","Hoat-dong-tham-quan-LC","in honor of","để vinh danh","preposition","/ɪn ˈɑː.nɚ əv/","The museum opened a new wing in honor of the founder.","Bảo tàng mở một khu trưng bày mới để vinh danh người sáng lập."
"Listening_Topics","Hoat-dong-tham-quan-LC","refrain from","tránh làm điều gì đó","verb","/rɪˈfreɪn frəm/","Please refrain from touching the artwork during the tour.","Vui lòng không chạm vào tác phẩm nghệ thuật trong suốt chuyến tham quan."
"Listening_Topics","Hoat-dong-tham-quan-LC","be prohibited","bị cấm","verb","/bi proʊˈhɪbɪtɪd/","Photography is strictly prohibited inside the exhibition hall.","Chụp ảnh bị nghiêm cấm trong phòng triển lãm."
"Listening_Topics","Hoat-dong-tham-quan-LC","be not permitted","không được phép","verb","/bi nɑːt pɚˈmɪ.t̬ɪd/","Visitors are not permitted to enter the staff-only zone.","Khách tham quan không được phép vào khu vực dành riêng cho nhân viên."
"Listening_Topics","Hoat-dong-tham-quan-LC","be welcome to","có thể thoải mái làm điều gì đó","verb","/bi ˈwel.kəm tuː/","You are welcome to take photos in the designated areas.","Bạn có thể thoải mái chụp ảnh tại các khu vực được chỉ định."
"Listening_Topics","Hoat-dong-tham-quan-LC","have a few reminders","có vài lưu ý cần nhớ","verb","/hæv ə fjuː rɪˈmaɪn.dɚz/","Before we begin, I have a few reminders for everyone.","Trước khi bắt đầu, tôi có vài lưu ý cho mọi người."
"Listening_Topics","Hoat-dong-tham-quan-LC","don't hesitate to ask","đừng ngần ngại hỏi","verb","/doʊnt ˈhez.ə.teɪt tuː æsk/","If you have any questions during the tour, don’t hesitate to ask.","Nếu bạn có bất kỳ câu hỏi nào trong chuyến tham quan, đừng ngần ngại hỏi."
"Listening_Topics","Hoat-dong-tham-quan-LC","please do not","vui lòng không làm gì đó","verb","/pliːz duː nɑːt/","Please do not touch the exhibits.","Vui lòng không chạm vào các hiện vật."
"Listening_Topics","Hoat-dong-tham-quan-LC","train","đào tạo","verb","/treɪn/","All new staff are trained before accessing the factory floor.","Tất cả nhân viên mới đều được đào tạo trước khi vào khu sản xuất."
"Listening_Topics","Hoat-dong-tham-quan-LC","training session","buổi đào tạo","noun","/ˈtreɪ.nɪŋ ˌseʃ.ən/","The training session will begin at 9 a.m. in the conference room.","Buổi đào tạo sẽ bắt đầu lúc 9 giờ sáng tại phòng hội nghị."
"Listening_Topics","Hoat-dong-tham-quan-LC","training manual","tài liệu hướng dẫn đào tạo","noun","/ˈtreɪ.nɪŋ ˌmæn.ju.əl/","Each employee receives a training manual on their first day.","Mỗi nhân viên nhận được tài liệu đào tạo vào ngày đầu tiên."
"Listening_Topics","Hoat-dong-tham-quan-LC","improve","cải thiện, làm tốt hơn","verb","/ɪmˈpruːv/","The museum improved its tour services based on visitor feedback.","Bảo tàng đã cải thiện dịch vụ tham quan dựa trên phản hồi của khách."
"Listening_Topics","Hoat-dong-tham-quan-LC","required","bắt buộc","adj","/rɪˈkwaɪɚd/","Protective gear is required for all visitors entering the factory.","Tất cả khách tham quan vào nhà máy đều phải mang đồ bảo hộ."
"Listening_Topics","Hoat-dong-tham-quan-LC","attendant","người phục vụ hoặc hỗ trợ khách","noun","/əˈten.dənt/","A tour attendant will assist you throughout the visit.","Một nhân viên hỗ trợ sẽ giúp bạn trong suốt chuyến tham quan."
"Listening_Topics","Hoat-dong-tham-quan-LC","instructor","người hướng dẫn hoặc giảng viên","noun","/ɪnˈstrʌk.tɚ/","The instructor will guide you through the safety procedures.","Người hướng dẫn sẽ hướng dẫn bạn qua các quy trình an toàn."
"Listening_Topics","Hoat-dong-tham-quan-LC","registration","sự đăng ký tham gia","noun","/ˌredʒ.əˈstreɪ.ʃən/","Online registration is required for the factory tour.","Cần phải đăng ký trực tuyến cho chuyến tham quan nhà máy."
"Listening_Topics","Hoat-dong-tham-quan-LC","lead","dẫn dắt","verb","/liːd/","Our guide will lead the group through the exhibition hall.","Hướng dẫn viên sẽ dẫn nhóm đi qua phòng trưng bày."
"Listening_Topics","Hoat-dong-tham-quan-LC","upcoming","sắp tới","adj","/ˈʌpˌkʌ.mɪŋ/","We have several upcoming tours scheduled for next week.","Chúng tôi có một số chuyến tham quan sắp diễn ra vào tuần tới."
"Listening_Topics","Hanh-dong-LC","contact","liên hệ","verb","/ˈkɑːn.tækt/","Please contact the front desk if you have any questions.","Vui lòng liên hệ quầy lễ tân nếu bạn có bất kỳ câu hỏi nào."
"Listening_Topics","Hanh-dong-LC","connect","kết nối, thiết lập mối liên hệ","verb","/kəˈnekt/","The staff will help you connect with a tour coordinator.","Nhân viên sẽ giúp bạn kết nối với điều phối viên tour."
"Listening_Topics","Hanh-dong-LC","reach","liên lạc hoặc tiếp cận ai đó, đến một địa điểm","verb","/riːtʃ/","You can reach me by phone or email during office hours.","Bạn có thể liên lạc với tôi qua điện thoại hoặc email trong giờ hành chính."
"Listening_Topics","Hanh-dong-LC","note","ghi chú thông tin quan trọng","verb","/noʊt/","Please note that the tour will begin at 10 a.m. sharp.","Vui lòng lưu ý rằng chuyến tham quan sẽ bắt đầu lúc 10 giờ đúng."
"Listening_Topics","Hanh-dong-LC","voice mail","tin nhắn thoại","noun","/ˈvɔɪs ˌmeɪl/","I left a voice mail with the tour office this morning.","Tôi đã để lại tin nhắn thoại cho văn phòng tour sáng nay."
"Listening_Topics","Hanh-dong-LC","mobile phone","điện thoại di động","noun","/ˈmoʊ.bəl ˌfoʊn/","Please turn off your mobile phone before the session starts.","Vui lòng tắt điện thoại di động trước khi buổi học bắt đầu."
"Listening_Topics","Hanh-dong-LC","extension","số máy nhánh","noun","/ɪkˈsten.ʃən/","To reach the manager, dial extension 203 after the main number.","Để liên hệ với quản lý, hãy bấm số máy nhánh 203 sau số chính."
"Listening_Topics","Hanh-dong-LC","phone","gọi điện thoại","verb","/foʊn/","You can phone the visitor center for more information.","Bạn có thể gọi đến trung tâm đón khách để biết thêm thông tin."
"Listening_Topics","Hanh-dong-LC","exchange","trao đổi thông tin hoặc vật phẩm giữa hai bên","verb","/ɪksˈtʃeɪndʒ/","We exchanged contact details at the end of the factory tour.","Chúng tôi đã trao đổi thông tin liên lạc sau chuyến tham quan nhà máy."
"Listening_Topics","Hanh-dong-LC","report","báo cáo thông tin hoặc tình hình","verb","/rɪˈpɔːrt/","Please report any safety concerns to the front desk.","Vui lòng báo cáo bất kỳ vấn đề an toàn nào cho quầy lễ tân."
"Listening_Topics","Hanh-dong-LC","on the phone","đang gọi điện thoại","adverb","/ɑːn ðə foʊn/","I’m currently on the phone, but I’ll assist you shortly.","Tôi đang nghe điện thoại, nhưng sẽ hỗ trợ bạn ngay."
"Listening_Topics","Hanh-dong-LC","over the phone","qua điện thoại","adverb","/ˈoʊ.vɚ ðə foʊn/","You can complete your registration over the phone.","Bạn có thể hoàn tất đăng ký qua điện thoại."
"Listening_Topics","Hanh-dong-LC","get back to","liên lạc lại","verb","/ɡet bæk tuː/","I’m not sure about the schedule, but I’ll get back to you shortly.","Tôi không chắc về lịch trình, nhưng tôi sẽ liên lạc lại với bạn sớm."
"Listening_Topics","Hanh-dong-LC","leave a message","để lại tin nhắn","verb","/liːv ə ˈmes.ɪdʒ/","If no one answers, please leave a message after the beep.","Nếu không ai bắt máy, vui lòng để lại lời nhắn sau tiếng bíp."
"Listening_Topics","Hanh-dong-LC","call ahead","gọi điện trước","verb","/kɔːl əˈhed/","Please call ahead to confirm the tour availability.","Vui lòng gọi điện trước để xác nhận tình trạng chuyến tham quan."
"Listening_Topics","Hanh-dong-LC","get in touch with","liên lạc với ai đó","verb","/ɡet ɪn tʌtʃ wɪð/","You can get in touch with the tour coordinator by email.","Bạn có thể liên lạc với điều phối viên tour qua email."
"Listening_Topics","Hanh-dong-LC","I'd like to speak to / I'll transfer you to","tôi muốn nói chuyện với… / tôi sẽ chuyển máy cho bạn","verb","/aɪd laɪk tu spiːk tuː / aɪl ˈtræns.fɚ juː tuː/","I’d like to speak to someone in the tour department. I’ll transfer you to their extension.","Tôi muốn nói chuyện với người bên bộ phận tour. Tôi sẽ chuyển máy cho bạn đến số nội bộ của họ."
"Listening_Topics","Hanh-dong-LC","hold on","giữ máy","verb","/hoʊld ɑːn/","Hold on a moment while I check the schedule.","Xin giữ máy trong lúc tôi kiểm tra lịch trình."
"Listening_Topics","Hanh-dong-LC","the line’s been busy","đường dây bận","verb","/ðə laɪnz bɪn ˈbɪz.i/","I’ve tried calling the museum, but the line’s been busy all morning.","Tôi đã cố gọi bảo tàng, nhưng đường dây bận suốt cả sáng."
"Listening_Topics","San-xuat-LC","ahead of time","trước thời hạn","adverb","/əˈhed əv taɪm/","The order was finished ahead of time thanks to the efficient team.","Đơn hàng đã được hoàn thành trước thời hạn nhờ vào đội ngũ hiệu quả."
"Listening_Topics","San-xuat-LC","behind schedule","chậm tiến độ","adverb","/bɪˈhaɪnd ˈskedʒ.uːl/","The project is behind schedule due to equipment delays.","Dự án bị chậm tiến độ do sự chậm trễ của thiết bị."
"Listening_Topics","San-xuat-LC","complete","hoàn thành","verb","/kəmˈpliːt/","The team completed the final inspection yesterday.","Nhóm đã hoàn thành việc kiểm tra cuối cùng vào hôm qua."
"Listening_Topics","San-xuat-LC","finish","hoàn tất","verb","/ˈfɪn.ɪʃ/","We finished assembling the units late last night.","Chúng tôi đã hoàn tất lắp ráp các thiết bị vào tối qua."
"Listening_Topics","San-xuat-LC","postpone","hoãn lại, dời sang thời gian sau","verb","/poʊstˈpoʊn/","The factory tour was postponed due to a power outage.","Chuyến tham quan nhà máy đã bị hoãn vì mất điện."
"Listening_Topics","San-xuat-LC","delay","trì hoãn","verb","/dɪˈleɪ/","Machine issues delayed the entire production process.","Sự cố máy móc đã làm trì hoãn toàn bộ quy trình sản xuất."
"Listening_Topics","San-xuat-LC","reschedule","sắp xếp lại lịch","verb","/ˌriːˈskedʒ.uːl/","We had to reschedule the maintenance check for next Friday.","Chúng tôi phải dời lịch kiểm tra bảo trì sang thứ Sáu tới."
"Listening_Topics","San-xuat-LC","resume","tiếp tục sau gián đoạn","verb","/rɪˈzuːm/","Production will resume after the maintenance work is completed.","Việc sản xuất sẽ được tiếp tục sau khi công việc bảo trì hoàn tất."
"Listening_Topics","San-xuat-LC","extend","kéo dài hoặc mở rộng","verb","/ɪkˈstend/","The deadline for the production order has been extended by two weeks.","Hạn chót cho đơn hàng sản xuất đã được gia hạn thêm hai tuần."
"Listening_Topics","San-xuat-LC","disruption","sự gián đoạn","noun","/dɪsˈrʌp.ʃən/","The strike caused a major disruption in the supply chain.","Cuộc đình công gây ra sự gián đoạn lớn trong chuỗi cung ứng."
"Listening_Topics","San-xuat-LC","raw material","nguyên liệu thô","noun","/rɔː məˈtɪr.i.əl/","The factory imports raw materials from overseas suppliers.","Nhà máy nhập nguyên liệu thô từ các nhà cung cấp nước ngoài."
"Listening_Topics","San-xuat-LC","temporary worker","nhân viên tạm thời","noun","/ˈtem.pə.rer.i ˈwɝː.kɚ/","The company hired temporary workers to meet seasonal demand.","Công ty đã thuê nhân viên tạm thời để đáp ứng nhu cầu theo mùa."
"Listening_Topics","San-xuat-LC","capacity","khả năng chứa đựng hoặc sản xuất tối đa","noun","/kəˈpæs.ə.t̬i/","The factory is operating at full capacity to meet demand.","Nhà máy đang hoạt động hết công suất để đáp ứng nhu cầu."
"Listening_Topics","San-xuat-LC","at full capacity","hoạt động hết công suất","adv","/æt fʊl kəˈpæs.ə.t̬i/","The assembly line is running at full capacity to meet urgent orders.","Dây chuyền lắp ráp đang hoạt động hết công suất để đáp ứng các đơn hàng gấp."
"Listening_Topics","San-xuat-LC","operation","quy trình hoặc hoạt động","noun","/ˌɑː.pəˈreɪ.ʃən/","Daily operations have resumed after the power failure.","Các hoạt động hàng ngày đã được nối lại sau sự cố mất điện."
"Listening_Topics","San-xuat-LC","maintenance","bảo trì","noun","/ˈmeɪn.tən.əns/","Regular maintenance ensures all machines work efficiently.","Bảo trì định kỳ đảm bảo tất cả máy móc hoạt động hiệu quả."
"Listening_Topics","San-xuat-LC","assembly line","dây chuyền lắp ráp","noun","/əˈsem.bli ˌlaɪn/","The new factory uses a fully automated assembly line.","Nhà máy mới sử dụng dây chuyền lắp ráp hoàn toàn tự động."
"Listening_Topics","San-xuat-LC","automation","tự động hóa","noun","/ˌɑː.t̬əˈmeɪ.ʃən/","Automation has significantly boosted production efficiency.","Tự động hóa đã nâng cao đáng kể hiệu suất sản xuất."
"Listening_Topics","San-xuat-LC","defect","lỗi, sai sót trong sản phẩm","noun","/ˈdiː.fekt/","Each product is inspected for defects before packaging.","Mỗi sản phẩm đều được kiểm tra lỗi trước khi đóng gói."
"Listening_Topics","San-xuat-LC","equipment","thiết bị cần thiết cho công việc","noun","/ɪˈkwɪp.mənt/","The factory invested in new equipment to improve efficiency.","Nhà máy đã đầu tư vào thiết bị mới để cải thiện hiệu suất."
"Listening_Topics","San-xuat-LC","machine","máy móc","noun","/məˈʃiːn/","Operators must be trained before using the new machine.","Nhân viên vận hành phải được đào tạo trước khi sử dụng máy mới."
"Listening_Topics","San-xuat-LC","shift","ca làm việc","noun","/ʃɪft/","Each worker is assigned to a different shift.","Mỗi công nhân được phân công làm việc theo ca khác nhau."
"Listening_Topics","San-xuat-LC","efficiency","hiệu suất làm việc hiệu quả","noun","/ɪˈfɪʃ.ən.si/","The new system greatly improved production efficiency.","Hệ thống mới đã cải thiện đáng kể hiệu suất sản xuất."
"Listening_Topics","San-xuat-LC","production floor","khu vực sản xuất","noun","/prəˈdʌk.ʃən flɔːr/","Only authorized personnel are allowed on the production floor.","Chỉ nhân viên có thẩm quyền mới được vào khu vực sản xuất."
"Listening_Topics","San-xuat-LC","safety procedures","quy trình an toàn","noun","/ˈseɪf.ti prəˈsiː.dʒɚz/","Employees must follow all safety procedures during operation.","Nhân viên phải tuân thủ tất cả các quy trình an toàn trong khi vận hành."
"Listening_Topics","San-xuat-LC","safety precautions","biện pháp an toàn","noun","/ˈseɪf.ti prɪˈkɔː.ʃənz/","All workers must take safety precautions when handling machinery.","Tất cả công nhân phải thực hiện các biện pháp an toàn khi sử dụng máy móc."
"Listening_Topics","San-xuat-LC","safety glasses","kính bảo hộ mắt","noun","/ˈseɪf.ti ˌɡlæs.ɪz/","Wearing safety glasses is mandatory on the production floor.","Đeo kính bảo hộ là bắt buộc tại khu vực sản xuất."
"Listening_Topics","San-xuat-LC","hard hat","mũ bảo hộ công nghiệp","noun","/ˈhɑːrd ˌhæt/","Visitors must wear a hard hat while touring the factory.","Khách tham quan phải đội mũ bảo hộ khi tham quan nhà máy."
"Listening_Topics","San-xuat-LC","process","quy trình","noun","/ˈprɑː.ses/","This process requires precision and attention to detail.","Quy trình này đòi hỏi sự chính xác và chú ý đến chi tiết."
"Listening_Topics","Xay-dung-LC","behind schedule","trễ tiến độ","adv","/bɪˈhaɪnd ˈskedʒ.uːl/","The construction project is behind schedule due to bad weather.","Dự án xây dựng đang bị trễ tiến độ do thời tiết xấu."
"Listening_Topics","Xay-dung-LC","ahead of time","sớm hơn dự kiến","adv","/əˈhed əv taɪm/","The contractor completed the building ahead of time.","Nhà thầu đã hoàn thành công trình sớm hơn dự kiến."
"Listening_Topics","Xay-dung-LC","work overtime","làm thêm giờ","verb","/wɝːk ˈoʊ.vɚ.taɪm/","To meet the deadline, the workers had to work overtime all week.","Để kịp thời hạn, công nhân đã phải làm thêm giờ cả tuần."
"Listening_Topics","Xay-dung-LC","build","xây dựng","verb","/bɪld/","The company plans to build a new office downtown.","Công ty dự định xây một văn phòng mới ở trung tâm thành phố."
"Listening_Topics","Xay-dung-LC","construction","quá trình xây dựng","noun","/kənˈstrʌk.ʃən/","The construction of the new stadium will begin next month.","Việc xây dựng sân vận động mới sẽ bắt đầu vào tháng tới."
"Listening_Topics","Xay-dung-LC","construction site","công trường xây dựng","noun","/kənˈstrʌk.ʃən saɪt/","All workers must wear helmets on the construction site.","Tất cả công nhân phải đội mũ bảo hộ tại công trường xây dựng."
"Listening_Topics","Xay-dung-LC","under construction","đang xây dựng","adj","/ˈʌn.dɚ kənˈstrʌk.ʃən/","The new shopping mall is currently under construction.","Trung tâm mua sắm mới hiện đang được xây dựng."
"Listening_Topics","Xay-dung-LC","accuracy","độ chính xác","noun","/ˈæk.jɚ.ə.si/","Accuracy is essential when measuring building materials.","Độ chính xác là điều thiết yếu khi đo lường vật liệu xây dựng."
"Listening_Topics","Xay-dung-LC","soil","đất dùng cho xây dựng hoặc khảo sát địa chất","noun","/sɔɪl/","Engineers tested the soil before starting construction.","Kỹ sư đã kiểm tra đất trước khi bắt đầu xây dựng."
"Listening_Topics","Xay-dung-LC","bridge","cây cầu nối hai điểm","noun","/brɪdʒ/","The city approved the budget to build a new bridge.","Thành phố đã phê duyệt ngân sách để xây dựng một cây cầu mới."
"Listening_Topics","Xay-dung-LC","progress report","báo cáo tiến độ","noun","/ˈprɑː.ɡres rɪˈpɔːrt/","The contractor submitted a weekly progress report to the client.","Nhà thầu đã nộp báo cáo tiến độ hàng tuần cho khách hàng."
"Listening_Topics","Xay-dung-LC","material","vật liệu","noun","/məˈtɪr.i.əl/","The supplier delivered all construction materials on time.","Nhà cung cấp đã giao tất cả vật liệu xây dựng đúng hạn."
"Listening_Topics","Xay-dung-LC","contractor","nhà thầu xây dựng","noun","/ˈkɑːn.træk.tɚ/","The contractor began work on the new office building last week.","Nhà thầu đã bắt đầu thi công tòa nhà văn phòng mới vào tuần trước."
"Listening_Topics","Xay-dung-LC","concrete","bê tông","noun","/ˈkɑːn.kriːt/","The workers poured concrete for the foundation this morning.","Công nhân đã đổ bê tông cho phần móng vào sáng nay."
"Listening_Topics","Xay-dung-LC","cement","xi măng","noun","/səˈment/","We ran out of cement during the flooring process.","Chúng tôi hết xi măng trong quá trình lát sàn."
"Listening_Topics","Xay-dung-LC","brick","viên gạch","noun","/brɪk/","They stacked bricks along the wall before beginning construction.","Họ đã xếp gạch dọc theo bức tường trước khi bắt đầu xây dựng."
"Listening_Topics","Xay-dung-LC","wire","dây kim loại","noun","/waɪr/","Electricians installed new wires throughout the building.","Thợ điện đã lắp đặt dây điện mới khắp tòa nhà."
"Listening_Topics","Xay-dung-LC","tile","viên gạch lát","noun","/taɪl/","Workers replaced the broken tiles in the entryway.","Công nhân đã thay các viên gạch vỡ ở lối vào."
"Listening_Topics","Xay-dung-LC","scaffolding","giàn giáo","noun","/ˈskæf.əl.dɪŋ/","The workers set up scaffolding to reach the upper floors.","Công nhân đã lắp giàn giáo để tiếp cận các tầng trên."
"Listening_Topics","Xay-dung-LC","deadline","hạn chót hoàn thành công việc","noun","/ˈded.laɪn/","The construction team is working hard to meet the deadline.","Đội xây dựng đang nỗ lực để kịp thời hạn."
"Listening_Topics","Xay-dung-LC","supervisor","người giám sát công việc","noun","/ˈsuː.pɚ.vaɪ.zɚ/","The site supervisor checked the safety equipment before work began.","Giám sát công trường đã kiểm tra thiết bị an toàn trước khi bắt đầu công việc."
"Listening_Topics","Xay-dung-LC","project","dự án","noun","/ˈprɑː.dʒekt/","The new highway construction project will take two years to complete.","Dự án xây dựng đường cao tốc mới sẽ mất hai năm để hoàn thành."
"Listening_Topics","Xay-dung-LC","equipment","thiết bị, dụng cụ cần cho công việc","noun","/ɪˈkwɪp.mənt/","All construction equipment must be inspected weekly.","Tất cả thiết bị xây dựng phải được kiểm tra hàng tuần."
"Listening_Topics","Xay-dung-LC","paint","sơn dùng để phủ bề mặt","noun","/peɪnt/","We need more white paint for the interior walls.","Chúng ta cần thêm sơn trắng cho các bức tường bên trong."
"Listening_Topics","Xay-dung-LC","wall","bức tường","noun","/wɑːl/","They finished painting the interior walls yesterday.","Họ đã sơn xong các bức tường bên trong vào ngày hôm qua."
"Listening_Topics","Xay-dung-LC","building","tòa nhà","noun","/ˈbɪl.dɪŋ/","The building is expected to be completed by December.","Tòa nhà dự kiến sẽ hoàn thành vào tháng Mười Hai."
"Listening_Topics","Xay-dung-LC","crew","đội ngũ làm việc cùng nhau","noun","/kruː/","The construction crew started working at 7 a.m.","Đội xây dựng bắt đầu làm việc lúc 7 giờ sáng."
"Listening_Topics","Bao-chi-LC","copyright","bản quyền","noun","/ˈkɑː.pi.raɪt/","The article cannot be reprinted without the publisher’s copyright.","Bài báo không thể được in lại nếu không có bản quyền của nhà xuất bản."
"Listening_Topics","Bao-chi-LC","revise","chỉnh sửa, cải tiến nội dung","verb","/rɪˈvaɪz/","The editor asked the writer to revise the article before publishing.","Biên tập viên yêu cầu tác giả chỉnh sửa bài báo trước khi xuất bản."
